scenario,seq_len,ground_truth,answer
scene_14553,8,"(2, 3)","1,216030186633456493134400414076"
scene_12903,7,"(3, 4)","1,39112477216939585612260884776"
scene_10080,8,"(6, 7)","1,2426435002142158012543010530120"
scene_14053,8,"(6, 7)","1,3142173731661313529392975634550"
scene_14634,8,"(3, 4)","1,4245293130123531103112352914"
scene_12730,7,"(4, 5)","1,61453739250265473359754461069102"
scene_11401,8,"(5, 6)","3,42527411226006144762102101110"
scene_12659,8,"(5, 6)","1,4369354041111110543414431275238"
scene_12936,8,"(4, 5)","1,22334551123123124311314243643214"
scene_13486,8,"(6, 7)","2,4511124110927033112312313246157309"
scene_10429,8,"(4, 5)","1,2675434318453428871249106743"
scene_12735,8,"(1, 2)","1,210611140132313333399189223938"
scene_11618,5,"(3, 4)","2,320623921327014217166153472067375"
scene_14547,8,"(1, 2)","1,27892744374618592078439721237"
scene_13141,6,"(2, 3)","1,229616664270620521307925950423452"
scene_10232,7,"(3, 4)","1,331794429626465145967249974"
scene_10978,8,"(3, 4)","1,3120727399058721143110408290828"
scene_10775,7,"(0, 1)","7,8101108228941303921651773801159"
scene_12581,6,"(3, 4)","1,2333344225664375689913101564870"
scene_12348,7,"(2, 3)","2,312314124549188936210000000000"
scene_10352,8,"(5, 6)","1,37132152110121714033731345127"
scene_10685,8,"(5, 6)","1,42143151215143514431423345454"
scene_13474,8,"(6, 7)","1,3123414423529124535466189783264"
scene_10827,7,"(3, 4)","1,313710483372200357247574202233"
scene_10684,8,"(5, 6)","3,41924678413542149587235046835"
scene_10855,8,"(1, 2)","1,29414431213482835689354014300"
scene_12752,8,"(6, 7)","1,2134744623012323650344924418"
scene_14603,7,"(3, 4)","1,219631628048536654310892721676"
scene_14902,7,"(1, 2)","1,211566559774541592235220513795479"
scene_13046,8,"(4, 5)","1,43597849779734632063313081045485"
scene_12776,8,"(4, 5)","1,31124444223444112114100373434174"
scene_13215,8,"(0, 1)","1,36663037699248477773460867853702"
scene_10800,8,"(3, 4)","1,3133736116129012319409422183906"
scene_14280,7,"(4, 5)","3,440535446264364920613548252978"
scene_12590,8,"(4, 5)","1,316632682351000100023110011000"
scene_12837,8,"(5, 6)","5,11012049265817350406511284400310"
scene_14505,6,"(0, 1)","1,2354528142393484323843170172608"
scene_10457,8,"(0, 1)","1,235621158312462021101031911010"
scene_13256,8,"(5, 6)","1,43000001017039610267701500010000000"
scene_12245,8,"(3, 4)","1,4356720356585609786978331127507"
scene_12118,7,"(1, 2)","0,25201425884013023263832467859913"
scene_10380,8,"(6, 7)","1,2121346112828128314524446722225"
scene_10189,8,"(3, 4)","1,2349676215482407794514431276"
scene_14919,8,"(1, 2)","1,5622356627284426311022939085"
scene_14093,8,"(0, 1)","1,21266223031123411231234112312341"
scene_10658,6,"(2, 3)","1,23456810121519273436505869"
scene_12329,8,"(3, 4)","2,4133143552101711311026140527"
scene_12550,8,"(2, 3)","1,240082331116090030105402012007"
scene_13941,5,"(1, 2)","1,262143484985031376540772171123325"
scene_11278,7,"(3, 4)","1,288741309118994048333689742403529"
scene_13426,8,"(2, 3)","1,3196231000711530218472824902912"
scene_10408,8,"(2, 3)","1,221736118212311334217334132109"
scene_14060,8,"(6, 7)","1,26967521431330164235423711269"
scene_11942,7,"(3, 4)","1,20693501303441421631213475914522212"
scene_14982,6,"(2, 3)","1,316478690526819547087210046491603"
scene_12529,8,"(6, 7)","4,1897722214477132088314434931197154"
scene_13035,7,"(3, 4)","1,216345281815543167829592384626"
scene_13617,8,"(2, 3)","7,3125404256225010573108443306066288"
scene_11070,8,"(6, 7)","1,22569975311064155351337288935"
scene_14174,8,"(0, 1)","1,569291411883628491721022473878"
scene_11454,7,"(3, 4)","1,331107024551012227910322424"
scene_13497,8,"(0, 1)","0,310815078942143482968134600260834"
scene_11796,8,"(5, 6)","1,468975410273006174399273906983112"
scene_14998,8,"(4, 5)","1,200027723354267925793906157912627"
scene_14443,8,"(0, 1)","1,28390232423014236344161429920430"
scene_11809,7,"(2, 3)","1,2303243456789012131415161819"
scene_10641,7,"(1, 2)","1,35584911035020850754347978119210"
scene_12974,6,"(0, 1)","1,235439293421605377139383575667"
scene_10887,8,"(6, 7)","1,21447842312326935785031331164112"
scene_11207,8,"(5, 6)","1,41157728453011731508540730535"
scene_14342,8,"(0, 1)","1,3370534502250643016740433125468"
scene_14541,8,"(6, 7)","1,398247584252132328568079836435"
scene_14178,7,"(0, 1)","1,3790034530743033190364206120"
scene_11933,8,"(1, 2)","1,31011452112348122045233141525"
scene_12491,7,"(1, 2)","1,2304345670023112578126384611789"
scene_11230,8,"(6, 7)","1,225064343016354673016154541614"
scene_11659,8,"(0, 1)","4,1000256579127430315696656729908"
scene_10586,6,"(4, 5)","1,2243456710831290472334352465"
scene_10403,8,"(1, 2)","1,409223611241891962128221207515"
scene_11836,7,"(1, 2)","1,4221207214235520385873153084"
scene_10098,8,"(1, 2)","1,4694791927811011047218110295023"
scene_10956,7,"(3, 4)","1,412345673456543456720341234345"
scene_11654,8,"(5, 6)","1,21412343455667888910111314154"
scene_10288,7,"(0, 1)","1,01511081507349034479701992102102"
scene_10677,7,"(4, 5)","1,311334422111122423731123154132"
scene_11564,7,"(1, 2)","1,4358369480942311980441020037623"
scene_11303,8,"(3, 4)","1,3156287112694270728156287112847"
scene_11987,8,"(5, 6)","3,4366745048140295146264881116"
scene_11384,8,"(2, 3)","1,21451514251147923583123184431750"
scene_13953,7,"(2, 3)","1,5621411463038588794641541701559"
scene_13971,8,"(1, 2)","1,3121403101502191351243830814849"
scene_10420,8,"(4, 5)","1,39078933434567400820615293740"
scene_11814,7,"(4, 5)","4,3120921021510130020634978922270140"
scene_12548,8,"(5, 6)","1,21234567810121314151617181920"
scene_12265,8,"(5, 6)","1,412332345456728993110715184613"
scene_11548,7,"(0, 1)","1,3441114221303810939005899106505"
scene_11430,8,"(6, 7)","1,21741324313356872111281520130"
scene_14588,7,"(1, 2)","1,21779031422359941721243195548218"
scene_11428,7,"(2, 3)","1,3097656106976537551957603894509"
scene_10622,7,"(0, 1)","0,1123454001123452001123451112345"
scene_12119,8,"(4, 5)","1,44316814323458188233143922767628"
scene_13631,8,"(0, 1)","1,3912016020163396940340129313940"
scene_11368,8,"(2, 3)","1,2375120313538781011989804650835414"
scene_13434,8,"(4, 5)","20,300029702299791831787330010816"
scene_12013,8,"(5, 6)","3,4427696964575586210128506489826"
scene_10495,8,"(3, 4)","1,411021149119051052120504120011"
scene_11079,8,"(3, 4)","2,3315027145731121232672058004"
scene_10609,7,"(5, 6)","1,269381973454393374120931862693027"
scene_10346,8,"(1, 2)","3,41775987433045182335444981096"
scene_10095,8,"(0, 1)","3,41351568240625353421122685117"
scene_14485,7,"(4, 5)","1,23526344112123444513774720869"
scene_13413,7,"(5, 6)","1,33072000110225000419848400062777"
scene_13725,8,"(6, 7)","1,3405411214631021324393514364112"
scene_12645,8,"(5, 6)","1,41013041135002945270471323398"
scene_13816,7,"(1, 2)","1,3199731537733040526462181229"
scene_14557,8,"(0, 1)","2,4"
scene_13044,8,"(5, 6)","1,1847021002100311110578234584100"
scene_14958,7,"(2, 3)","1,434220718042330032081471006027050"
scene_13320,7,"(5, 6)","1,342621449416078197048339639456"
scene_11030,7,"(4, 5)","1,2431536909027318679318082815"
scene_11062,8,"(6, 7)","1,279643642313441824680182053628"
scene_10020,8,"(0, 1)","1,34863621121653512927794440612035"
scene_13723,8,"(6, 7)","1,200078621941809221731406302418"
scene_12475,8,"(4, 5)","1,221422837431340532225844333539847"
scene_11109,8,"(6, 7)","1,2911411427801479413512802822034"
scene_14599,8,"(0, 1)","1,22531570117119113600302137389127"
scene_11890,7,"(2, 3)","2,30001783436675525119924188735763175"
scene_12315,7,"(4, 5)","1,223129900421211211190111721100"
scene_14771,8,"(3, 4)","1,2143456789012356947274619436718"
scene_13030,8,"(5, 6)","1,221334565947781929172176862046"
scene_14940,7,"(2, 3)","1,2000213317252704311201871761706"
scene_10777,8,"(0, 1)","44,01234522933789363815293946364094"
scene_10667,8,"(4, 5)","1,31431841124316412431641324567"
scene_11656,7,"(5, 6)","2,403143521125735274513522555"
scene_13714,8,"(2, 3)","1,37233242332423324233242332423324"
scene_11196,8,"(0, 1)","1,26432161873136661078502209117"
scene_11395,7,"(3, 4)","1,41101327320434092132350420531"
scene_11649,7,"(3, 4)","1,42022582622312358030447672577394"
scene_14291,7,"(0, 1)","1,210001000210030002100210000"
scene_10385,5,"(3, 4)","4,1301140914093454430014391412232"
scene_10560,8,"(2, 3)","1,25124237495714553410563278248"
scene_11042,8,"(5, 6)","1,215628357949439228216237271533"
scene_13686,8,"(6, 7)","3,4300441921642200173368239376814"
scene_10903,8,"(3, 4)","1,278173119614092872503107473526"
scene_10505,7,"(5, 6)","1,234567893142967253508101112"
scene_11601,8,"(1, 2)","3,340456159816237595435063483033"
scene_12555,7,"(3, 4)","5,620173775000000017796407031516875"
scene_10170,6,"(1, 2)","2,4"
scene_14850,7,"(5, 6)","1,24541977497274273282305931534205"
scene_10751,7,"(4, 5)","1,111234563456734546731234567839"
scene_11198,8,"(5, 6)","1,219511823749192220105054060419247"
scene_13580,8,"(2, 3)","1,2109604211080181816022102121162"
scene_10049,7,"(4, 5)","3,1738411811452291102648931154562"
scene_11612,8,"(6, 7)","1,46181033571422112005212033919191"
scene_11294,7,"(4, 5)","1,200045182939474132507267723276"
scene_10110,8,"(6, 7)","2,4118111887994918975947863052887"
scene_11092,8,"(3, 4)","1,31803409182352716405392212412323"
scene_14916,8,"(3, 4)","1,44021311235348779571234523174485"
scene_10358,7,"(3, 4)","1,213311120344225413037348665120"
scene_10069,7,"(5, 6)","2,1179379417981201521023178730"
scene_11595,7,"(4, 5)","1,2314334633143939495236111871217"
scene_12597,8,"(2, 3)","1,32041838242030560042991546893"
scene_14811,8,"(2, 3)","1,234567897101112131415161718"
scene_12214,7,"(1, 2)","1,2163116667431010630041173980961"
scene_13704,7,"(0, 1)","1,222214154875313371383350511628120"
scene_11871,8,"(2, 3)","1,34343111231112343120311221432"
scene_13129,8,"(3, 4)","3,519725505030386600315179718969"
scene_13737,8,"(1, 2)","1,2456781303235911374390842462110"
scene_14286,8,"(6, 7)","1,43555463046356522307333320770"
scene_11078,6,"(3, 4)","1,369697360434976733477936496911"
scene_14801,8,"(4, 5)","1,20008821124474056700162610419983"
scene_13347,7,"(4, 5)","1,248031031242102743305081546912"
scene_12382,8,"(5, 6)","1,45435126711495787112340959748"
scene_13556,7,"(3, 4)","1,218119811961128274413794753994"
scene_13630,8,"(2, 3)","0,1200200010001000202330032011"
scene_11050,7,"(0, 1)","1,200165532313151437648693979427"
scene_11350,8,"(3, 4)","1,31940132620035264176627786787"
scene_13369,8,"(6, 7)","1,22553564113379254518053337653"
scene_14185,8,"(2, 3)","1,2447495762144711260466836048084"
scene_10243,8,"(1, 2)","1,321434535461412125132771226"
scene_14642,7,"(3, 4)","1,210314743179132641863127141845"
scene_11260,8,"(1, 2)","1,323731575393900210023155243075"
scene_11605,7,"(2, 3)","1,23366761693457923546503367695"
scene_10144,8,"(6, 7)","1,27536573536698126917132924450875"
scene_11152,8,"(2, 3)","3,1393411231744421974674400120530935"
scene_13282,7,"(2, 3)","1,31441228111234290252249994501151"
scene_13688,7,"(2, 3)","1,3101101010121110002244102120102"
scene_12246,7,"(4, 5)","1,330360462533257471320619936364364"
scene_13921,7,"(5, 6)","1,21474515473834395653249145351044"
scene_12808,6,"(2, 3)","1,2316213452613421207622846440"
scene_12871,7,"(4, 5)","1,21621716960475325470864280161428"
scene_10944,7,"(0, 1)","1,213301111411024111641123343"
scene_11500,7,"(4, 5)","1,21405152715922961105429674799"
scene_12015,8,"(1, 2)","1,2"
scene_12691,5,"(0, 1)","1,2100110110101101101011011011010100"
scene_12843,8,"(1, 2)","1,21314531322132143542364755416"
scene_13503,8,"(5, 6)","1,2108128881712583331196171356184"
scene_12465,7,"(3, 4)","1,213312252130211221401445331524"
scene_14229,6,"(3, 4)","1,520031042939893238475069920509"
scene_12261,7,"(4, 5)","1,213790239314853293169267313357"
scene_14754,7,"(1, 2)","1,206312021621071445078222309403222"
scene_11598,8,"(5, 6)","1,223749226910712345590335558730936"
scene_13247,7,"(3, 4)","1,216039696302812119829232391358578"
scene_13003,7,"(5, 6)","1,2103142854219303310435316131257"
scene_12523,8,"(5, 6)","1,2253467313054062901451122821435"
scene_11701,8,"(3, 4)","1,474336299929001347590361331825"
scene_12070,7,"(3, 4)","3,4163523923110109627651126351939"
scene_10706,7,"(0, 1)","1,1320143012012002201002011220100"
scene_14175,8,"(0, 1)","6,24311111111111199995653486416"
scene_12901,8,"(2, 3)","1,245611111020122022011022012010210"
scene_14428,8,"(1, 2)","2,410363119312310624713135131263317"
scene_11090,7,"(3, 4)","2,43159421295446871778805433522"
scene_14374,8,"(5, 6)","1,21653022741509751124703194236967"
scene_13123,8,"(1, 2)","1,014314351023720223414567235788"
scene_14006,8,"(2, 3)","1,28314102112923531133191715128"
scene_10228,7,"(5, 6)","1,21701800908468665822162162539"
scene_10365,8,"(4, 5)","1,22411231051305211521403101131"
scene_10806,6,"(2, 3)","1,318020225657121922931848173030"
scene_12907,8,"(3, 4)","5,3503816969722632528016677029470"
scene_13638,7,"(4, 5)","1,212030110230214301222401014015080219"
scene_10911,8,"(4, 5)","4,310796175230302375569666414646"
scene_13982,7,"(2, 3)","5,4362106783831347015343336262473"
scene_12882,8,"(3, 4)","1,30811448170801893960418175111201616"
scene_12098,8,"(5, 6)","1,31284313038422576311672714152"
scene_13448,7,"(4, 5)","1,21510310291562323110310351802"
scene_13088,8,"(2, 3)","1,21094888731072003720028853613586"
scene_12704,8,"(2, 3)","1,40670621248187873333124117900"
scene_10499,8,"(5, 6)","1,2359673678446974130197623950610"
scene_11013,8,"(3, 4)","1,3423024132732112463219816294119"
scene_12422,8,"(2, 3)","1,2621420678162332102621341286651"
scene_11777,7,"(2, 3)","1,210866157811936474615440011962108"
scene_11760,8,"(2, 3)","1,21867709347977225186689801200"
scene_13937,8,"(1, 2)","1,362308748823123451255918972080"
scene_14462,7,"(0, 1)","1,2562131072271184114237132921256"
scene_11348,7,"(5, 6)","3,4112345671012345671112341234"
scene_13935,7,"(1, 2)","1,2107344047193344469943122975"
scene_10139,8,"(2, 3)","1,31134525331072110721103192510426"
scene_12385,8,"(0, 1)","5,218791331403401548693536480518"
scene_10309,7,"(5, 6)","1,4237886223533917603546273533316"
scene_14422,7,"(4, 5)","1,3456789012346211589847122856"
scene_11727,8,"(6, 7)","1,21500153317429922020280408533"
scene_11916,8,"(5, 6)","1,23691424654615514169201351722275"
scene_11129,8,"(1, 2)","1,216670846893183357844121952429"
scene_13175,8,"(1, 2)","1,214345673678484195213016321956"
scene_14386,8,"(1, 2)","1,279605074130864611720668849744"
scene_12435,8,"(5, 6)","1,211234545431353151527357586"
scene_11754,8,"(3, 4)","1,345456780145435678045672454"
scene_13210,7,"(2, 3)","1,406229919995278158020211999923"
scene_10984,8,"(5, 6)","16,2199100023727098101732864075732325"
scene_13585,8,"(4, 5)","1,41181206784221878204418473187334"
scene_11861,8,"(6, 7)","1,59003230481122156293445622078"
scene_14583,7,"(4, 5)","1,243086302112605073802235513"
scene_12816,8,"(4, 5)","1,22583847472945225131247918702109"
scene_12992,7,"(2, 3)","1,214514896535521614268210199789"
scene_12457,7,"(0, 1)","3,1237277181126514544820841397050277"
scene_11728,8,"(6, 7)","1,2180222574384179648413210963519"
scene_10940,6,"(1, 2)","1,49699612711942147847584183399"
scene_14164,8,"(2, 3)","1,13143886250700643630238006100"
scene_14691,7,"(1, 2)","1,23075742320102130410102528514"
scene_13758,8,"(2, 3)","1,21749029358847623066631073088"
scene_11123,8,"(1, 2)","1,346268735209112364892149013220"
scene_11580,7,"(2, 3)",630327423715596355732105960106927255
scene_13780,8,"(0, 1)","3,4"
scene_12834,8,"(5, 6)","1,2000100010101010010010011101100"
scene_14253,8,"(4, 5)","1,301972063697332100071892052004200"
scene_14223,8,"(1, 2)","1,22411190033796273113383451334"
scene_10413,6,"(2, 3)","1,308212328136525403321123173540"
scene_13860,5,"(0, 1)","1,2196112851153465221118263635"
scene_14881,8,"(0, 1)","1,234567891001234567234122100993423"
scene_11460,8,"(4, 5)","1,23694311353732060539745431352086"
scene_10040,8,"(2, 3)","1,21376693445759162626753083121721"
scene_13974,7,"(5, 6)","1,21431358123671690412555843566013"
scene_11853,7,"(1, 2)","1,2563685191436173449714162735"
scene_14340,7,"(5, 6)","1,3456789012346023456790123467"
scene_10184,6,"(3, 4)","1,22014100092682812159454184034553"
scene_13022,7,"(0, 1)","1,216666666666666722227891562597"
scene_11005,8,"(6, 7)","1,25627371122111123445326670445"
scene_11323,8,"(0, 1)","0,123456789112131416179189200210"
scene_14357,8,"(4, 5)","1,462302027771970945521180324190"
scene_11009,5,"(2, 3)","1,2180901426476712534263487366943"
scene_14887,8,"(3, 4)",5430410007527039442538661006004400513
scene_12165,8,"(3, 4)","1,2161320121341624033861429293640"
scene_13213,8,"(3, 4)","1,25435779308663137492900033311800120"
scene_14699,7,"(2, 3)","1,2423568561123111111231111111111"
scene_12108,8,"(1, 2)","1,316529507264318583243185232165"
scene_14720,7,"(0, 1)","1,230313214264213035214613032652"
scene_11200,8,"(2, 3)","1,41363822236222221536637867125314"
scene_13391,8,"(6, 7)","1667481,11987484341000358315389911"
scene_12689,7,"(3, 4)","1,325011134446675738067310814636230"
scene_10727,8,"(0, 1)","0,320149125874821859013085584843048"
scene_13820,7,"(0, 1)","1,462326307936974712390031553955"
scene_10450,7,"(3, 4)","1,273151239814998213181221459737"
scene_10114,8,"(3, 4)","1,24654266339875353479170643426"
scene_10546,8,"(0, 1)","1,21133131414084521243522518258348"
scene_13379,7,"(4, 5)","1,2197119811281031981272211519820712"
scene_11893,8,"(5, 6)","1,31207516052997957344378283379479"
scene_14545,8,"(5, 6)","1,21331180442337421359450036312"
scene_14196,8,"(0, 1)","1,201083423202020020202302023206"
scene_12383,8,"(1, 2)","1,386358058347082291479447702398"
scene_10733,8,"(1, 2)","1,42003004327120053124677023240029"
scene_11276,8,"(6, 7)","1,436132613543180946831565213290"
scene_10119,7,"(4, 5)","1,417031103211061348902941123310"
scene_14937,8,"(2, 3)","1,3113504468012023063203938451860"
scene_11108,8,"(0, 1)","2,3"
scene_12614,8,"(1, 2)","1,321302001123102062052273020100032"
scene_14740,8,"(0, 1)","1,381921568141405112320504023541"
scene_12190,7,"(4, 5)","1,212345678012341079012401234565"
scene_14755,7,"(3, 4)","1,2176801535200234018919931834521"
scene_10554,8,"(4, 5)","1,3000171491000694934301642819380"
scene_11710,8,"(4, 5)","1,3250277057911808186361910953800"
scene_14197,8,"(6, 7)","1,5018584521123198678527532188732"
scene_11774,7,"(4, 5)","1,41444356334115122233105219544"
scene_10705,7,"(1, 2)","1,41337382689188565468235681212"
scene_11684,8,"(6, 7)","1,213578304210541230733925143974"
scene_14715,7,"(4, 5)","1,311473190471240442969133911829"
scene_11686,8,"(3, 4)","1,362147291305814982659311526408"
scene_11107,7,"(3, 4)","1,21443590432100068341687723478219080"
scene_10039,7,"(3, 4)","1,2456789109111213514161718182022"
scene_13131,8,"(2, 3)","1,338061231573907771324641235198"
scene_11077,7,"(4, 5)","3,4162148210100001798918314485914"
scene_14065,8,"(3, 4)","1,2358092309037202112848727519680"
scene_13990,8,"(2, 3)","1,4694821093888411916821185614049"
scene_13639,7,"(4, 5)","1,230603682734370451145231382380"
scene_12419,7,"(4, 5)","1,31123454966621000043162917640"
scene_13335,7,"(0, 1)","30,039384787238241204179349021351379"
scene_12995,7,"(4, 5)","1,423634610001000403997947213010"
scene_13738,7,"(5, 6)","1,2201510110583573562136907195568"
scene_13343,8,"(0, 1)","1,327055731441107343230011283201"
scene_14248,7,"(1, 2)","1,489555545543182497732816119712317"
scene_11022,7,"(5, 6)","2,10002106332065402384697114676"
scene_13360,8,"(1, 2)","1,4381629407037081411235346046"
scene_10504,8,"(2, 3)","1,26214213013927318347302118341517"
scene_12152,8,"(5, 6)","1,26214365478431173148811967747"
scene_12450,8,"(0, 1)","1,31401480472008035112004400000545"
scene_14870,8,"(1, 2)","1,3202230821472124839152836546"
scene_13176,7,"(1, 2)","1,212345677891071101314158316191201"
scene_12504,6,"(1, 2)","1,3874162264213714619161486331638"
scene_12867,7,"(4, 5)","1,46210768392073143522258542224"
scene_13146,7,"(0, 1)","4,1103420473144870037213744869313316"
scene_12044,8,"(1, 2)","1,4"
scene_11376,7,"(0, 1)","1,2375234121838467917352943854923"
scene_11788,8,"(3, 4)","1,34562143731197894726948406704134"
scene_13712,7,"(3, 4)","1,4"
scene_12654,8,"(5, 6)","1,38623643222725239237231282243294"
scene_14394,8,"(4, 5)","1,236711234286741321867451243"
scene_13530,8,"(3, 4)","1,213456780124638270585295010"
scene_10888,7,"(2, 3)","1,24830423075791178985761409590"
scene_14761,7,"(0, 1)","3,57796889311343425697533056916"
scene_14363,6,"(1, 2)","1,464214121128275411934869169913411"
scene_14584,8,"(2, 3)","1,345636119445491136358791535112279"
scene_13729,8,"(5, 6)","1,22331535722443120412032164130"
scene_10250,8,"(2, 3)","1,34607533461205112174462105217"
scene_13736,8,"(5, 6)","1,2757766622789285781198695611156533"
scene_14001,8,"(6, 7)","10,21609023953848211933103174350"
scene_10263,7,"(3, 4)","1,2703641134203984353911989612486"
scene_10909,8,"(0, 1)","1,20004272812821074210107400456729"
scene_12813,7,"(5, 6)","1,21001116313071000912311343862"
scene_12909,7,"(1, 2)","1,1133174417804117319627016619831777"
scene_10044,8,"(2, 3)","3,16213411069355313015757032125"
scene_11195,8,"(6, 7)","1,34962345472367356573845782454"
scene_11313,7,"(5, 6)","1,363141628049478738021839296564"
scene_12537,8,"(4, 5)","1,2111121221111111111011000001111"
scene_11372,8,"(5, 6)","1,2135491743154878517477359496588"
scene_11899,8,"(6, 7)","1,01234567908912131543167917926"
scene_13104,7,"(1, 2)","1,3455972312473984450613024903116"
scene_11191,8,"(3, 4)","1,2155388020938072611000350514314"
scene_13078,6,"(0, 1)","1,21041074419431324742054493494833110"
scene_10126,8,"(4, 5)","1,286558722687291954451159847636"
scene_11568,8,"(1, 2)","1,213638404912462260627135384626"
scene_13743,8,"(5, 6)","1,2159674029787631607070433878529412"
scene_13923,8,"(1, 2)","1,3493838931425557813262648184705"
scene_11757,8,"(2, 3)","1,3700094801420084658930976210"
scene_13913,7,"(1, 2)","1,2692100425670210484399021580117"
scene_14643,7,"(0, 1)","1,2901024491672210302135331791196"
scene_12719,8,"(0, 1)","3,42119145123476352374986124567"
scene_12000,7,"(1, 2)","1,21006154233421643521074548641636"
scene_11139,7,"(2, 3)","3,190133042441322461254262814732"
scene_14025,8,"(4, 5)","1,4270348544628372365522357834319"
scene_12601,8,"(5, 6)","1,35521982202835381048301433105"
scene_11665,8,"(6, 7)","1,21201420132253341202523342117"
scene_10356,7,"(4, 5)","1,22015696172873164879333530123"
scene_14568,7,"(2, 3)","3,4180403258470011483510992399"
scene_11930,8,"(3, 4)","1,343321245433241267452735345728"
scene_14272,7,"(0, 1)","1,3234549808230754467468964729"
scene_14834,7,"(3, 4)","1,22463028722726423411031028313128"
scene_11488,8,"(5, 6)","1,41124353314738063108581236468"
scene_10729,8,"(2, 3)","0,201011011111100011010110101010"
scene_13208,7,"(5, 6)","1,345678901243915211963175498911"
scene_12855,8,"(3, 4)","1,370116211731023850113731501138"
scene_12825,8,"(2, 3)","1,246131243456716222311342544"
scene_14711,8,"(4, 5)","12,219867795590083206237644137753945"
scene_14955,8,"(4, 5)","1,345678901234890076543000221987"
scene_10082,7,"(3, 4)","1,37100416020718509162571208633927"
scene_11989,7,"(3, 4)","0,310937781321092723146091384584853"
scene_12999,8,"(0, 1)","1,24210243112621930210011285212"
scene_14146,7,"(4, 5)","1,38930345294130624091694730925068"
scene_12749,7,"(0, 1)","10,423423566111977834272162324671328"
scene_12053,7,"(3, 4)","1,07332331997132502380050122776"
scene_12824,8,"(5, 6)","1,242725412311145614150054400746714"
scene_12065,7,"(2, 3)","1,430153667842743667887743456756"
scene_12595,7,"(4, 5)","1,263101807198421462327395827022"
scene_10426,8,"(2, 3)","3,42110921887194729256884428319"
scene_11552,7,"(0, 1)","1,3116030145125518280431082132123"
scene_14162,8,"(0, 1)","1,356374804109212020122734351607"
scene_13080,8,"(1, 2)","1,2356280222538691462193304135235"
scene_12525,7,"(5, 6)","1,21492527031167008761435771588"
scene_12227,7,"(4, 5)","1,235463531389266430926004924198"
scene_13711,7,"(4, 5)","3,499938341340831934131411049548"
scene_11772,8,"(0, 1)","1,4351803294929213916810508374427637"
scene_13511,7,"(5, 6)","1,2180325635100615405341680226121102"
scene_11860,8,"(6, 7)","1,410784773110712711986710013037832"
scene_11345,8,"(2, 3)","1,36241221423111224014357722402"
scene_13697,8,"(4, 5)","1,2597617570292022003118331925524"
scene_11970,7,"(0, 1)","1,2"
scene_10416,6,"(1, 2)","1,329671531306969203980872080"
scene_14254,8,"(3, 4)","1,411145416455183314334437763116"
scene_10479,7,"(4, 5)","1,346249527672732502454351209"
scene_14718,8,"(5, 6)","1,22379955762059416991849235299"
scene_14744,7,"(3, 4)","5,42012790851287812891957790198957"
scene_10652,7,"(2, 3)","1,2000513035341114712345508675062"
scene_10669,7,"(1, 2)","1,384134307023772317980650706427"
scene_12877,8,"(4, 5)","1,435387686520721072515634237219"
scene_12858,6,"(3, 4)","16,1872209838232098382349671239"
scene_10535,8,"(5, 6)","1,21013022642233213310013411532141125"
scene_11240,8,"(6, 7)","1,377763402107266129742389821322023"
scene_12925,8,"(3, 4)","1,3771781200003340337935461193808"
scene_13815,8,"(0, 1)","1,2621491103062161114495177212"
scene_13644,8,"(3, 4)","0,1119953011985013453634295929"
scene_12923,8,"(2, 3)","1,37103113010004091811141722202107"
scene_11163,7,"(3, 4)","1,241334540514222564321375052795"
scene_12481,8,"(2, 3)","1,4342182841322354312032623040"
scene_10808,6,"(2, 3)","1,311345902387321546727961446269"
scene_10273,8,"(5, 6)","1,2141422376019610730447980305153"
scene_14459,7,"(0, 1)","2,331314933512016127511443511913277"
scene_12971,8,"(6, 7)","1,3145443341324345676589789210"
scene_12535,8,"(1, 2)","1,27713534565454734114669554567"
scene_11723,8,"(2, 3)","1,2456789012346790123467901234"
scene_11540,7,"(3, 4)","3,140000071106798312345676543210978"
scene_12459,8,"(5, 6)","1,4357217913079197168416717530577"
scene_10846,8,"(3, 4)","1,213543175432411062161569634210"
scene_11065,8,"(2, 3)","1,0123456780142246831203789312345"
scene_14390,8,"(5, 6)","3,420631302312149844297221094710"
scene_13031,8,"(3, 4)","1,2169770112787945113012199917"
scene_12410,8,"(6, 7)","0,1414730398731192308717568099"
scene_12095,8,"(6, 7)","1,2160784534355721434531646434690127"
scene_13148,8,"(4, 5)","1,211120655460344375913052094107312"
scene_10122,7,"(0, 1)","1,32657926410928426662419345460"
scene_11947,8,"(3, 4)","1,2362304345678049621229640765"
scene_10860,6,"(0, 1)","1,245744543210231342312352345214"
scene_10488,8,"(2, 3)","1,2062618923235402681122325050424"
scene_14049,8,"(2, 3)","1,4743590354627142621714224610749"
scene_12020,7,"(2, 3)","1,2341308522619312031301291311030"
scene_10212,7,"(0, 1)","1,221193012327727120217419231835"
scene_10630,8,"(6, 7)","1,512345678910121314151617181920"
scene_13165,8,"(3, 4)","1,2155161622172017167102021818317"
scene_12062,8,"(6, 7)","1,200028621130549315120124345342906"
scene_14607,7,"(4, 5)","1,22310314211221303210312013103"
scene_14484,7,"(0, 1)","1,369695119867208935349772809315"
scene_12567,8,"(5, 6)","1,23593763137944931103580342341"
scene_11110,6,"(4, 5)","1,2266392093493928278312781439128"
scene_14765,7,"(3, 4)","3,49054831190877480417925484315"
