scenario,seq_len,ground_truth,answer
scene_5_002262,6,1,2100210031010001010110100011011100010011
scene_11_005484,5,0,11213424058769113120263147238316
scene_18_008527,8,2,21131141212012120121012012112401111022
scene_8_003654,8,4,1202153425124341564166427413215647
scene_11_005275,6,5,29994201850918607286331000869946123105
scene_15_007426,8,3,010010010100100110010010100101100010100
scene_10_004840,7,1,112821171221221127809871170431108019
scene_1_000045,8,0,1190641202153382345757788491182565450
scene_18_008713,8,7,56439172773938153085648575153583
scene_5_002352,7,4,100083422006108000422080209039749220
scene_15_007002,6,0,120124041237103423613047126435105
scene_18_008655,7,5,11011010110111011100100000101100001101
scene_6_002745,8,6,3123503292130923010201071841931221695
scene_11_005424,7,6,22021334223340024241242526273628317
scene_16_007747,8,2,31234567891011121314151617181920212
scene_19_009379,8,1,121346567128910711523586478162318
scene_5_002362,8,5,1716299645994582181853511100071965800
scene_6_002964,7,6,100021431100031441525213086131092
scene_19_009333,7,3,1026922061411110720608010712542879
scene_1_000428,8,1,1101000111111011110101101001100101010
scene_12_005877,7,2,112312312312312312312312311231231231231231
scene_2_000924,5,2,150072204513698410303518773392209
scene_14_006635,8,4,50005000500000016000178102302000200000200
scene_12_005934,8,4,100380595380210070038021012080100010520210
scene_11_005184,8,4,34712311234512345421235123462345345
scene_3_001189,7,4,100022222310002111101000000111110101
scene_7_003168,8,5,183156006147421486289844174986748
scene_19_009391,6,0,1111110101011101101110111010110101
scene_14_006930,8,4,265891112344161354687534203644312
scene_5_002486,6,4,11231331484295322144223183195351641196218
scene_17_008358,8,7,11081100110101100100011101101001010000
scene_5_002198,6,5,10342955840394525179209480277233983
scene_19_009207,6,3,110110101110110101101110011011011011
scene_17_008214,7,3,1256163132151741102188202804504508300
scene_19_009196,8,7,10001000100010001000100010001000
scene_18_008962,7,3,1123456789012334567891011123345678910
scene_7_003103,8,2,11234567438092101213113526376716
scene_4_001761,7,5,2161190748832739273438282564567076
scene_9_004391,6,2,2139301386726129320496043120037677
scene_10_004946,8,3,11102121021012101202107222018010203201
scene_3_001072,8,4,12021391123456718012367811413234542
scene_3_001445,7,1,125543421234567891223854123456789122345
scene_2_000940,5,2,162165923921329431873375469241581917
scene_11_005362,6,4,178590749059747859851192674405737
scene_10_004992,8,2,12021467354676802765412345673234565
scene_15_007390,8,5,51226494733229824112310190422288231213
scene_10_004563,7,4,1123457891011121314151617181920212
scene_11_005105,8,4,120230448302132488677537613378914035
scene_19_009099,8,1,1128445678905796385821456413598745
scene_3_001422,8,7,10002814766103468691732228234036168
scene_6_002535,7,1,119212531212534312332112312312133213243
scene_10_004969,7,0,11281
scene_14_006828,8,7,1456904599152341112300018411497784120
scene_7_003035,8,4,100020004100120100610501510200010018
scene_11_005383,8,1,1000100010001000001000100000000000100
scene_14_006557,8,4,1000100011100011200010110200021011011101
scene_13_006398,8,6,112312201110220211301111111021010110
scene_5_002141,7,3,1643453490340434693394537906983342
scene_18_008997,7,2,1654234844679089279340756580761198
scene_6_002753,6,0,11011010111100010001110010111110000
scene_17_008137,8,1,511112222331833425267727433444445566
scene_8_003566,7,2,3123102223111121031511002240123114060
scene_6_002981,7,6,1647280659863122592775938917997214
scene_12_005636,8,6,12134167800000000000000000213416
scene_18_008942,8,0,11942120611111111111111111111011011
scene_9_004230,4,2,120212140220120312510101071209041071013
scene_19_009045,6,4,411011010110111101100001100100000100
scene_3_001149,6,4,131111223143154241423345356344313537
scene_18_008667,8,5,1000110110110001011101011011011110101
scene_3_001055,8,4,470699317821119126039170399161440
scene_3_001163,8,7,1123456780901215236737478991011523
scene_1_000206,8,0,1123456789101112131415161718192021
scene_19_009221,7,5,12502508301471901222161420610402788
scene_15_007116,7,4,4396910117963982173930123917073146
scene_6_002889,7,5,120219996294259973189519423447533358
scene_13_006004,8,0,11011010101010101010101101010101101
scene_14_006787,8,2,31101101100110110100110110101101010
scene_2_000518,5,1,18590280268198023383172712862034403
scene_9_004342,6,0,1210110101101000110100011101111001000
scene_17_008348,8,6,119214344444543836743243536257364206
scene_6_002854,7,5,5000225538021750968310063802545042073
scene_7_003069,8,7,1000412345678910111213141516171819
scene_5_002063,5,4,12038992135226073446665760895713454995
scene_11_005254,5,1,32137125464846371848000027661432
scene_12_005660,8,5,12134156778562389121478741273182
scene_11_005132,5,1,11011011101110110111011011001110110
scene_16_007824,8,4,478370431234598789180721473209456567
scene_18_008512,7,5,11234012581236401476737154178135155416
scene_8_003963,5,2,29949623124230331290479578101990
scene_6_002592,7,4,12021079710285021981021131209110921119
scene_16_007808,8,1,2159100508161122017681282775300791773918
scene_18_008632,8,6,17112313231123134195134134134134132134
scene_11_005065,5,1,214035446343234238910542166535833925
scene_14_006985,8,4,112356839784112132861473165225745
scene_12_005769,6,3,12021543408220332970968613073106934
scene_18_008582,7,5,1202151011413023501382314024690538812
scene_5_002355,6,1,20003128110110201110210162161124210
scene_12_005930,7,0,13180294411953014775151522704961503
scene_11_005391,7,1,42601000202022020210220202102021020210
scene_5_002105,6,0,1101101010101010011111019111110011
scene_5_002084,5,3,2999110320214731123091472031497442266
scene_12_005825,6,0,319112198311208111101011200811000011
scene_3_001160,7,5,20006235804629288697356975933710837435
scene_11_005482,5,3,4223223581053111643625353522044211
scene_3_001312,8,4,610110110111111111111111111111111
scene_19_009018,6,5,1000100011110100101111010011011110100111
scene_18_008630,8,3,12021312131415171920213234353638
scene_6_002997,5,1,200036783265854234112226937901444
scene_3_001035,7,0,21006270362140346231662160411631172
scene_6_002993,5,2,30007201711332719432961538562252612
scene_8_003917,8,0,21992100024413001554690061801123979464
scene_10_004619,8,5,11011010111110110111010111101111111
scene_19_009429,6,5,1123123412345645678910111234567891234
scene_2_000506,6,4,1111121111211111111112111111111111
scene_11_005489,5,1,15895273337032826673083916223739816
scene_9_004118,7,2,1020012100021032021021052201011020210
scene_14_006911,8,5,110110101010100011011011011011001010
scene_1_000001,6,4,1010111011010011011010100110110100
scene_12_005793,8,6,101000100011111101001010101111110100
scene_12_005865,8,5,194943221931313528139148162970836209467
scene_5_002320,6,5,1123456789012131415161718192021222
scene_10_004693,8,2,100010001000100011100100101001110100
scene_17_008391,8,3,1234312331511143215131431321342
scene_19_009282,8,6,1101101100110110001100111011101100
scene_18_008790,7,6,12021100010110101110000010111110010100
scene_16_007945,6,4,11011011111111111111111111111111
scene_20_009960,8,5,1
scene_8_003816,5,0,1101101011100011101110100010101111110
scene_15_007352,6,3,113910231131111411111111111211212339
scene_4_001626,7,3,1123456789101213141516171819202122
scene_12_005602,8,1,11011011001100011110101010110000111
scene_5_002440,7,2,1123456711011121511211812113111211511
scene_12_005557,7,1,36429433164004158464522005950391736
scene_18_008532,6,3,19988950711283144789675806772295890
scene_1_000052,8,5,110711117337330435010425531272441911
scene_18_008882,7,0,110110111101101101111000111001100110110
scene_5_002278,5,4,109002111012103000203012210003202100
scene_11_005120,6,1,1102131241351452153617181920222528
scene_19_009008,6,0,12021051314030002015201120210821014
scene_20_009922,8,7,243509119697962740478055345051830
scene_19_009153,6,0,10002103504108102105109361071071028109103
scene_16_007551,6,4,19813463011537597971196202410661090
scene_18_008816,7,4,10466124900837214921462635968311812122
scene_19_009039,6,5,11234567808910111213141516171819
scene_5_002023,5,2,1256112000025513220224214990620985873
scene_17_008364,8,3,16475210833361591900566213545505251279
scene_1_000291,7,0,11011010101110101111010100101110101
scene_12_005998,7,5,111513161729032735521822404354291416
scene_7_003190,7,0,1101101001100000011110011011101011
scene_12_005778,7,2,330834621149235828811366117901670824
scene_11_005364,7,6,23513351172116700013103121114003134
scene_17_008355,8,5,193107233112014812021492311610212163215
scene_10_004764,7,6,10003403100540567502503805040010110
scene_10_004805,7,0,119650195951780556090401148711975
scene_3_001090,8,5,313722763033108841274811931112539460612
scene_14_006892,8,6,1588845878787763457893432487892354
scene_19_009161,7,5,1202211071021110210201020200010710110202
scene_17_008197,8,0,1214314434231444241341243134132112
scene_19_009178,6,2,11101101111110111010111100111110
scene_15_007355,7,3,12012121201320142015201620172018
scene_5_002246,6,2,17113010001101000111010111001011110
scene_4_001842,8,0,111101011101101101110111111101111
scene_2_000914,4,1,1000180916431280935319200000070064110
scene_3_001343,8,0,1014544364381197312652660453038610169
scene_12_005509,6,1,11011011111100101110101011011010110
scene_12_005611,6,3,120215605714145400375751965847219700313
scene_5_002185,7,4,11982149668830647269007239184464438
scene_18_008676,8,4,120215403431104213045233140454010404
scene_18_008980,7,4,1101101010101010001011010101011011011
scene_10_004910,7,2,12021110331423413214531531124112
scene_14_006692,8,3,11011010111011100011011101000110110101
scene_11_005081,6,2,11231791412317941323714017231523132135
scene_14_006698,8,6,11234119345218167231279710264622573129
scene_7_003440,8,0,1123456789101112131415161718192021
scene_12_005854,7,5,11111111111111111111111111111111
scene_19_009294,8,5,13110210810911001071101100300090081010112
scene_7_003060,8,6,112345678882911139172302733353741124
scene_19_009470,7,3,1821862324304956256013148883426094
scene_7_003445,6,1,119611979319811982200560345103327224
scene_5_002212,6,2,31151134898999998669777788647939999
scene_11_005298,4,3,100031111222323124123512513213514315
scene_16_007585,8,3,14880063334540534563840335352463130298
scene_10_004886,7,4,17112345511911111111111111111111
scene_12_005542,7,2,141234567891011121314151617181920
scene_16_007797,8,3,1202162929400623089872145121614091128
scene_6_002735,7,6,144428639177084601767957210658423
scene_8_003975,7,2,127119122368431169247161060175319
scene_18_008617,7,1,120232411347683524745627653850491208
scene_13_006314,8,3,12962127655673198478033122170425764
scene_6_002722,6,2,141971000311219124120627818472569
scene_3_001109,6,4,40005004313144923009907264040021854
scene_7_003471,8,4,1000110110101101101101101101101101101101101
scene_10_004926,8,7,11962143187411221799943424919682517090
scene_8_003976,8,7,1102114115237311411522311731141537299214
scene_19_009360,8,5,12021431031542100031011030010001010133
scene_6_002883,5,4,0123456978754562132438215732427346893
scene_3_001008,7,5,11234567872910111314151617181920212
scene_9_004122,4,2,30008380482339183591282140259432389
scene_17_008267,8,4,3216891018459873010123406749723426843
scene_6_002814,6,2,1101101011111121001011100100010111000
scene_13_006085,8,3,10002569887590928183371104367423345928
scene_17_008313,8,4,1192143243246606161747178225275464
scene_16_007536,7,3,1123456789101112131415161718192021
scene_7_003493,8,2,1233711058124166376575421163682744723
scene_10_004744,8,2,1324132413241324132413241324132
scene_11_005334,6,5,152031549697146994229774894661336717
scene_5_002336,6,1,1223422334531321456785947298025
scene_19_009489,8,2,12345678910111213141516171819202122
scene_18_008658,7,4,100010001110001100101001000111100011
scene_12_005830,8,0,11234334567809012345678091123433
scene_5_002395,6,0,12103121312445465465465465465465645464
scene_19_009179,7,0,12021170101213001110201011401100
scene_15_007004,6,0,12021031081051051071011081010111110111103
scene_3_001165,8,1,120213413213221213021423013213012221232
scene_16_007682,8,3,2712021858442016108563883554087201695
scene_17_008220,8,5,110100011011011100010111101100100011110
scene_19_009268,6,2,1101101010110110001011010101101101001
scene_7_003465,6,3,12016580652278605260602158152700475
scene_16_007991,6,5,123825100834817156789130279022376860
scene_6_002680,8,1,12021034126170110207928021021071011
scene_10_004564,6,0,11011010101110110101010110101010100
scene_10_004671,7,3,6360911021111071010200501100111020050
scene_5_002332,7,0,11011010101101111100110111011111111
scene_10_004638,8,2,491123456567456789012345678679834576
scene_15_007458,8,6,112824344231281784128916312902583039
scene_11_005271,8,0,110110100101100110100001011111100010
scene_19_009152,8,7,1000337920348860496404843748943823
scene_19_009104,8,1,523312123456778101234567891112122233
scene_3_001470,8,2,11234567901234567901234567901234567
scene_19_009320,8,3,1128444112245327511533831281192244133
scene_3_001282,7,6,1548798720238244138021791059888810201
scene_8_003701,8,1,4101011121131221151301301201121221312
scene_6_002882,7,4,12003100000010101210001001101001001000
scene_16_007860,6,5,11234566678910110121516184072732956107
scene_2_000897,7,4,3198672361780271462936498782195357019
scene_3_001161,8,1,1200548110112112223160070831301222010
scene_18_008510,8,1,11234567891011121314151617181920212
scene_6_002551,7,0,11111101010110110111001101101110001
scene_14_006563,5,3,11011011110111000111000000101000100011
scene_10_004617,8,5,1125751067740000035871221645627174100214
scene_15_007158,7,1,17110405329511011010510110110211010
scene_15_007384,8,1,163102410011121128954481515322147839
scene_8_003735,8,4,1599620523344258977121973614164827
scene_12_005996,7,5,11961101101010101101001010101110010
scene_3_001228,8,5,311111111111111111111111110111111
scene_10_004723,8,0,12021331015154212831713246144113102335
scene_5_002083,5,3,140156912382201802212225317134236868
scene_12_005846,7,1,148181700277021219740601757297553
scene_11_005300,5,3,11611241352563746778991234147681679
scene_18_008666,7,0,12883833567830529792637110376345473
scene_2_000882,8,1,1202640498345477251020340154424440650
scene_7_003444,7,6,17112212011111111111111111111111
scene_14_006981,7,2,1202154042818119001531862688232000013
scene_9_004457,6,0,1222222222222223322223222322212332
scene_10_004593,8,6,119952238034814718643862892644820844
scene_3_001444,7,2,225290856199220438337790013340611664
scene_10_004755,7,3,10920170838513042139763787092063745438
scene_3_001373,7,1,110110111101011011101000101011001100
scene_19_009437,7,3,11962743172224822420447570901807
scene_9_004307,5,0,2000110110111011001100100011011011
scene_18_008897,7,1,111011212131415161718192021222324
scene_6_002757,7,3,41707031595831360894524603374260277
scene_5_002267,6,2,132398348453954279177724734945125112
scene_19_009191,7,6,110110101011110010101011101101110
scene_9_004394,6,2,218529406341006400006610342045998269
scene_19_009375,7,3,11061617884489431928368420493612
scene_17_008449,8,5,0192803153440240156291534420624740634115
scene_5_002311,5,3,11986378388598846345853965983274632
scene_18_008878,6,3,4231126513646913714357535473514514
scene_1_000157,8,4,120214153417472925337725637585848
scene_8_003557,7,4,14790403538796572644929916324375288
scene_14_006792,8,5,11011011101010100110111011110001010
scene_11_005237,5,3,123316133610001010000101000011111101000
scene_6_002819,8,3,22329202301200203021930102001000219
scene_11_005058,5,4,11011011110111010011011101101110001110
scene_19_009381,6,5,12011537311310323132154747464049292159
scene_18_008500,8,4,30032059001100002200221200320320810110
scene_16_007724,8,7,1127136495859052974399036000740015014
scene_18_008601,6,2,1000906369342200628096120733889786991698
scene_6_002573,6,5,119417533295810577291126566349925505
scene_13_006146,8,7,1111110111101101010101011111110102
scene_2_000605,5,4,100939446570913462125422036334098022
scene_14_006946,8,1,11284102143163538211915075795416811030
scene_12_005596,6,1,200090752578637924595820511160155061711
scene_6_002949,6,3,11961101101110011110111111111101011
scene_6_002811,7,0,11231111242132233123135174614542783125
scene_3_001416,7,4,112345768112345768112345768112345768
scene_2_000692,8,5,120230506270492739500450060854003337
scene_2_000712,7,6,10006627631454707764659244291736107
scene_11_005063,6,0,1202111102101113111011111000111010111
scene_14_006812,6,2,1497792750611841342824435931273083584
scene_3_001322,7,0,69853756008929814973055166633082727
scene_12_005907,8,5,10002222002100210000100001010110010
scene_18_008714,7,3,1123456789101112131415161718192021
scene_17_008126,8,7,125567721719922014515282667114121897
scene_3_001486,8,1,12021220122012201202120101203102201
scene_18_008695,7,2,146784523100020484100032130640201036
scene_5_002189,7,0,1101101110110011001010100010101010
scene_6_002840,6,2,12021072118072989057289702406608399
scene_7_003041,8,2,135464356543324565676576854326432
scene_8_003536,6,4,125616978487483748103233386721349316
scene_18_008715,7,4,10001000100010001000100010010001
scene_2_000587,4,3,19765478200391334931330668603560732
scene_4_001894,8,2,1123454678901091116123411723412434125
scene_15_007482,7,0,1101101011111101110011110011111100
