scenario,seq_len,ground_truth,answer
scene_13346,4,"(0, 1)","66,9"
scene_13119,8,"(0, 1)","54,67"
scene_12276,7,"(0, 1)","58,1"
scene_11808,8,"(1, 2)","45,7"
scene_14009,8,"(3, 4)","6,0"
scene_10620,7,"(4, 5)","13,8"
scene_14404,6,"(0, 1)","31,1"
scene_11977,8,"(3, 4)","17,3"
scene_14474,8,"(3, 4)","86,66"
scene_10454,8,"(5, 6)","69,98"
scene_11273,8,"(4, 5)","65,79"
scene_13018,7,"(1, 2)","33,84"
scene_11643,8,"(5, 6)","78,33"
scene_11148,7,"(5, 6)","88,52"
scene_13865,8,"(3, 4)","41,73"
scene_12583,7,"(3, 4)","97,86"
scene_14022,6,"(3, 4)","32,50"
scene_14078,6,"(1, 2)","00,80"
scene_13281,7,"(1, 2)","60,00"
scene_12821,8,"(5, 6)","60,0"
scene_11781,8,"(5, 6)","22,49"
scene_12032,8,"(0, 1)","13,5"
scene_13292,8,"(6, 7)","84,49"
scene_12963,6,"(0, 1)","34,0"
scene_13263,7,"(3, 4)","12,85"
scene_11215,7,"(1, 2)","46,44"
scene_12191,8,"(1, 2)","26,6"
scene_13262,7,"(5, 6)","22,23"
scene_14965,8,"(4, 5)","85,00"
scene_13218,8,"(3, 4)","39,37"
scene_13897,7,"(0, 1)","45,0"
scene_14026,8,"(4, 5)","40,42"
scene_14835,8,"(1, 2)","11,5"
scene_10731,7,"(0, 1)","51,87"
scene_12807,7,"(3, 4)","68,00"
scene_14483,7,"(1, 2)","81,5"
scene_12875,8,"(6, 7)","86,87"
scene_11666,8,"(3, 4)","55,4"
scene_14963,8,"(5, 6)","35,00"
scene_12470,8,"(4, 5)","64,0"
scene_12372,8,"(4, 5)","96,65"
scene_10393,6,"(4, 5)","49,9"
scene_11382,8,"(2, 3)","58,0"
scene_13387,6,"(3, 4)","17,0"
scene_12606,8,"(4, 5)","12,92"
scene_10774,8,"(6, 7)","79,79"
scene_12937,6,"(4, 5)","38,28"
scene_11771,5,"(3, 4)","75,00"
scene_13844,7,"(4, 5)","11,88"
scene_10108,8,"(3, 4)","65,87"
scene_13810,7,"(1, 2)","92,45"
scene_13033,7,"(5, 6)","23,35"
scene_10603,8,"(6, 7)","62,69"
scene_11526,7,"(3, 4)","07,41"
scene_10742,8,"(3, 4)","50,00"
scene_11124,7,"(2, 3)","04,09"
scene_13019,7,"(1, 2)","15,69"
scene_12233,6,"(2, 3)","50,50"
scene_11847,7,"(4, 5)","23,5"
scene_10776,7,"(3, 4)","16,00"
scene_10602,5,"(1, 2)","50,00"
scene_14202,8,"(2, 3)","15,00"
scene_14410,7,"(3, 4)","56,0"
scene_12770,7,"(0, 1)","77,66"
scene_10470,7,"(5, 6)","84,0"
scene_12027,6,"(2, 3)","65,02"
scene_12256,7,"(1, 2)","87,5"
scene_14430,8,"(2, 3)","60,0"
scene_12008,8,"(2, 3)","15,00"
scene_13619,7,"(2, 3)","11,0"
scene_11551,7,"(4, 5)","51,66"
scene_13889,7,"(0, 1)","87,9"
scene_10834,8,"(1, 2)","24,12"
scene_14770,7,"(1, 2)","60,00"
scene_11513,8,"(1, 2)","79,0"
scene_10264,7,"(3, 4)","65,00"
scene_13340,8,"(5, 6)","3,4"
scene_13007,8,"(1, 2)","61,41"
scene_10643,8,"(5, 6)","20,21"
scene_10206,8,"(1, 2)","75,2"
scene_10446,8,"(0, 1)","58,3"
scene_10700,7,"(3, 4)","72,94"
scene_14701,8,"(3, 4)","43,49"
scene_14398,7,"(2, 3)","70,00"
scene_10043,8,"(4, 5)","31,0"
scene_11535,8,"(3, 4)","41,46"
scene_10197,8,"(3, 4)","20,25"
scene_12401,7,"(0, 1)","20,00"
scene_12322,8,"(1, 2)","61,30"
scene_11813,7,"(3, 4)","31,0"
scene_14572,8,"(3, 4)","90,5"
scene_13242,7,"(4, 5)","30,0"
scene_10150,7,"(5, 6)","48,50"
scene_11336,8,"(0, 1)","76,9"
scene_13427,8,"(6, 7)","79,6"
scene_11653,7,"(4, 5)","50,00"
scene_11857,7,"(3, 4)","05,25"
scene_12922,8,"(3, 4)","92,87"
scene_10515,8,"(0, 1)","78,5"
scene_10035,8,"(2, 3)","39,8"
scene_14553,8,"(2, 3)","38,52"
scene_12903,7,"(3, 4)","47,1"
scene_10080,8,"(6, 7)","41,56"
scene_14053,8,"(6, 7)","20,30"
scene_14634,8,"(3, 4)","10,00"
scene_12730,7,"(4, 5)","05,7"
scene_11401,8,"(5, 6)","56,54"
scene_12659,8,"(5, 6)","20,00"
scene_12936,8,"(4, 5)","66,15"
scene_13486,8,"(6, 7)","41,0"
scene_10429,8,"(4, 5)","79,5"
scene_12735,8,"(1, 2)","87,6"
scene_11618,5,"(3, 4)","33,35"
scene_14547,8,"(1, 2)","10,00"
scene_13141,6,"(2, 3)","76,25"
scene_10232,7,"(3, 4)","25,00"
scene_10978,8,"(3, 4)","15,53"
scene_10775,7,"(0, 1)","43,78"
scene_12581,6,"(3, 4)","33,77"
scene_12348,7,"(2, 3)","11,30"
scene_10352,8,"(5, 6)","28,6"
scene_10685,8,"(5, 6)","59,66"
scene_13474,8,"(6, 7)","32,3"
scene_10827,7,"(3, 4)","50,00"
scene_10684,8,"(5, 6)","93,8"
scene_10855,8,"(1, 2)","55,0"
scene_12752,8,"(6, 7)","31,7"
scene_14603,7,"(3, 4)","24,34"
scene_14902,7,"(1, 2)","45,0"
scene_13046,8,"(4, 5)","33,95"
scene_12776,8,"(4, 5)","26,39"
scene_13215,8,"(0, 1)","46,0"
scene_10800,8,"(3, 4)","56,9"
scene_14280,7,"(4, 5)","25,00"
scene_12590,8,"(4, 5)","41,29"
scene_12837,8,"(5, 6)","15,00"
scene_14505,6,"(0, 1)","94,4"
scene_10457,8,"(0, 1)","91,0"
scene_13256,8,"(5, 6)","37,9"
scene_12245,8,"(3, 4)","94,50"
scene_12118,7,"(1, 2)","77,53"
scene_10380,8,"(6, 7)","50,42"
scene_10189,8,"(3, 4)","90,22"
scene_14919,8,"(1, 2)","73,0"
scene_14093,8,"(0, 1)","33,34"
scene_10658,6,"(2, 3)","87,81"
scene_12329,8,"(3, 4)","74,87"
scene_12550,8,"(2, 3)","68,57"
scene_13941,5,"(1, 2)","54,36"
scene_11278,7,"(3, 4)","05,02"
scene_13426,8,"(2, 3)","0,7"
scene_10408,8,"(2, 3)","36,96"
scene_14060,8,"(6, 7)","20,00"
scene_11942,7,"(3, 4)","13,61"
scene_14982,6,"(2, 3)","20,00"
scene_12529,8,"(6, 7)","25,0"
scene_13035,7,"(3, 4)","05,06"
scene_13617,8,"(2, 3)","14,75"
scene_11070,8,"(6, 7)","47,73"
scene_14174,8,"(0, 1)","29,46"
scene_11454,7,"(3, 4)","78,58"
scene_13497,8,"(0, 1)","68,21"
scene_11796,8,"(5, 6)","44,54"
scene_14998,8,"(4, 5)","56,5"
scene_14443,8,"(0, 1)","03,00"
scene_11809,7,"(2, 3)","83,50"
scene_10641,7,"(1, 2)","48,54"
scene_12974,6,"(0, 1)","43,42"
scene_10887,8,"(6, 7)","32,46"
scene_11207,8,"(5, 6)","45,0"
scene_14342,8,"(0, 1)","50,00"
scene_14541,8,"(6, 7)","82,5"
scene_14178,7,"(0, 1)","11,6"
scene_11933,8,"(1, 2)","38,9"
scene_12491,7,"(1, 2)","37,1"
scene_11230,8,"(6, 7)","00,26"
scene_11659,8,"(0, 1)","99,22"
scene_10586,6,"(4, 5)","26,25"
scene_10403,8,"(1, 2)","45,0"
scene_11836,7,"(1, 2)","30,40"
scene_10098,8,"(1, 2)","66,67"
scene_10956,7,"(3, 4)","10,56"
scene_11654,8,"(5, 6)","63,1"
scene_10288,7,"(0, 1)","70,90"
scene_10677,7,"(4, 5)","75,00"
scene_11564,7,"(1, 2)","30,0"
scene_11303,8,"(3, 4)","95,0"
scene_11987,8,"(5, 6)","99,9"
scene_11384,8,"(2, 3)","12,00"
scene_13953,7,"(2, 3)","00,30"
scene_13971,8,"(1, 2)","10,00"
scene_10420,8,"(4, 5)","28,0"
scene_11814,7,"(4, 5)","40,00"
scene_12548,8,"(5, 6)","45,34"
scene_12265,8,"(5, 6)","43,33"
scene_11548,7,"(0, 1)","04,53"
scene_11430,8,"(6, 7)","05,75"
scene_14588,7,"(1, 2)","52,7"
scene_11428,7,"(2, 3)","50,00"
scene_10622,7,"(0, 1)","48,9"
scene_12119,8,"(4, 5)","13,6"
scene_13631,8,"(0, 1)","96,48"
scene_11368,8,"(2, 3)","47,5"
scene_13434,8,"(4, 5)","48,50"
scene_12013,8,"(5, 6)","79,5"
scene_10495,8,"(3, 4)","62,5"
scene_11079,8,"(3, 4)","42,91"
scene_10609,7,"(5, 6)","32,33"
scene_10346,8,"(1, 2)","66,44"
scene_10095,8,"(0, 1)","37,0"
scene_14485,7,"(4, 5)","22,3"
scene_13413,7,"(5, 6)","24,3"
scene_13725,8,"(6, 7)","30,00"
scene_12645,8,"(5, 6)","65,54"
scene_13816,7,"(1, 2)","38,0"
scene_14557,8,"(0, 1)","56,56"
scene_13044,8,"(5, 6)","66,5"
scene_14958,7,"(2, 3)","42,34"
scene_13320,7,"(5, 6)","04,7"
scene_11030,7,"(4, 5)","40,0"
scene_11062,8,"(6, 7)","82,8"
scene_10020,8,"(0, 1)","70,00"
scene_13723,8,"(6, 7)","20,00"
scene_12475,8,"(4, 5)","06,90"
scene_11109,8,"(6, 7)","96,6"
scene_14599,8,"(0, 1)","60,54"
scene_11890,7,"(2, 3)","55,8"
scene_12315,7,"(4, 5)","35,0"
scene_14771,8,"(3, 4)","41,22"
scene_13030,8,"(5, 6)","45,11"
scene_14940,7,"(2, 3)","65,00"
scene_10777,8,"(0, 1)","14,16"
scene_10667,8,"(4, 5)","30,35"
scene_11656,7,"(5, 6)","98,80"
scene_13714,8,"(2, 3)","65,72"
scene_11196,8,"(0, 1)","05,34"
scene_11395,7,"(3, 4)","17,93"
scene_11649,7,"(3, 4)","76,4"
scene_14291,7,"(0, 1)","21,75"
scene_10385,5,"(3, 4)","11,70"
scene_10560,8,"(2, 3)","21,0"
scene_11042,8,"(5, 6)","50,00"
scene_13686,8,"(6, 7)","65,56"
scene_10903,8,"(3, 4)","26,54"
scene_10505,7,"(5, 6)","86,80"
scene_11601,8,"(1, 2)","68,7"
scene_12555,7,"(3, 4)","53,72"
scene_10170,6,"(1, 2)","31,59"
scene_14850,7,"(5, 6)","04,15"
scene_10751,7,"(4, 5)","36,0"
scene_11198,8,"(5, 6)","40,0"
scene_13580,8,"(2, 3)","60,00"
scene_10049,7,"(4, 5)","79,34"
scene_11612,8,"(6, 7)","77,50"
scene_11294,7,"(4, 5)","78,2"
scene_10110,8,"(6, 7)","52,0"
scene_11092,8,"(3, 4)","23,27"
scene_14916,8,"(3, 4)","03,50"
scene_10358,7,"(3, 4)","25,51"
scene_10069,7,"(5, 6)","40,52"
scene_11595,7,"(4, 5)","30,00"
scene_12597,8,"(2, 3)","05,58"
scene_14811,8,"(2, 3)","75,67"
scene_12214,7,"(1, 2)","00,00"
scene_13704,7,"(0, 1)","85,00"
scene_11871,8,"(2, 3)","40,5"
scene_13129,8,"(3, 4)","87,97"
scene_13737,8,"(1, 2)","66,44"
scene_14286,8,"(6, 7)","40,00"
scene_11078,6,"(3, 4)","12,00"
scene_14801,8,"(4, 5)","78,45"
scene_13347,7,"(4, 5)","52,2"
scene_12382,8,"(5, 6)","75,97"
scene_13556,7,"(3, 4)","46,5"
scene_13630,8,"(2, 3)","11,26"
scene_11050,7,"(0, 1)","50,0"
scene_11350,8,"(3, 4)","30,9"
scene_13369,8,"(6, 7)","44,8"
scene_14185,8,"(2, 3)","12,0"
scene_10243,8,"(1, 2)","60,00"
scene_14642,7,"(3, 4)","49,67"
scene_11260,8,"(1, 2)","85,4"
scene_11605,7,"(2, 3)","50,00"
scene_10144,8,"(6, 7)","50,00"
scene_11152,8,"(2, 3)","91,18"
scene_13282,7,"(2, 3)","27,98"
scene_13688,7,"(2, 3)","50,00"
scene_12246,7,"(4, 5)","07,45"
scene_13921,7,"(5, 6)","77,5"
scene_12808,6,"(2, 3)","12,14"
scene_12871,7,"(4, 5)","27,8"
scene_10944,7,"(0, 1)","20,00"
scene_11500,7,"(4, 5)","36,0"
scene_12015,8,"(1, 2)","90,00"
scene_12691,5,"(0, 1)","65,00"
scene_12843,8,"(1, 2)","43,57"
scene_13503,8,"(5, 6)","34,81"
scene_12465,7,"(3, 4)","00,67"
scene_14229,6,"(3, 4)","50,00"
scene_12261,7,"(4, 5)","41,64"
scene_14754,7,"(1, 2)","51,5"
scene_11598,8,"(5, 6)","24,8"
scene_13247,7,"(3, 4)","67,8"
scene_13003,7,"(5, 6)","34,6"
scene_12523,8,"(5, 6)","32,0"
scene_11701,8,"(3, 4)","75,67"
scene_12070,7,"(3, 4)","73,9"
scene_10706,7,"(0, 1)","11,8"
scene_14175,8,"(0, 1)","82,57"
scene_12901,8,"(2, 3)","73,55"
scene_14428,8,"(1, 2)","58,2"
scene_11090,7,"(3, 4)","75,00"
scene_14374,8,"(5, 6)","70,00"
scene_13123,8,"(1, 2)","92,95"
scene_14006,8,"(2, 3)","55,24"
scene_10228,7,"(5, 6)","56,9"
scene_10365,8,"(4, 5)","22,60"
scene_10806,6,"(2, 3)","31,30"
scene_12907,8,"(3, 4)","69,84"
scene_13638,7,"(4, 5)","06,87"
scene_10911,8,"(4, 5)","07,0"
scene_13982,7,"(2, 3)","95,00"
scene_12882,8,"(3, 4)","77,66"
scene_12098,8,"(5, 6)","45,0"
scene_13448,7,"(4, 5)","40,0"
scene_13088,8,"(2, 3)","03,8"
scene_12704,8,"(2, 3)","49,14"
scene_10499,8,"(5, 6)","30,51"
scene_11013,8,"(3, 4)","84,9"
scene_12422,8,"(2, 3)","06,57"
scene_11777,7,"(2, 3)","55,4"
scene_11760,8,"(2, 3)","69,71"
scene_13937,8,"(1, 2)","95,5"
scene_14462,7,"(0, 1)","48,5"
scene_11348,7,"(5, 6)","38,1"
scene_13935,7,"(1, 2)","44,2"
scene_10139,8,"(2, 3)","1,57"
scene_12385,8,"(0, 1)","75,98"
scene_10309,7,"(5, 6)","50,00"
scene_14422,7,"(4, 5)","13,5"
scene_11727,8,"(6, 7)","09,64"
scene_11916,8,"(5, 6)","32,50"
scene_11129,8,"(1, 2)","42,9"
scene_13175,8,"(1, 2)","57,36"
scene_14386,8,"(1, 2)","93,17"
scene_12435,8,"(5, 6)","03,8"
scene_11754,8,"(3, 4)","36,80"
scene_13210,7,"(2, 3)","10,00"
scene_10984,8,"(5, 6)","31,05"
scene_13585,8,"(4, 5)","86,9"
scene_11861,8,"(6, 7)","50,00"
scene_14583,7,"(4, 5)","31,50"
scene_12816,8,"(4, 5)","02,7"
scene_12992,7,"(2, 3)","54,32"
scene_12457,7,"(0, 1)","78,5"
scene_11728,8,"(6, 7)","83,7"
scene_10940,6,"(1, 2)","12,8"
scene_14164,8,"(2, 3)","35,8"
scene_14691,7,"(1, 2)","34,27"
scene_13758,8,"(2, 3)","61,0"
scene_11123,8,"(1, 2)","20,00"
scene_11580,7,"(2, 3)","37,47"
scene_13780,8,"(0, 1)","05,04"
scene_12834,8,"(5, 6)","26,0"
scene_14253,8,"(4, 5)","32,45"
scene_14223,8,"(1, 2)","42,9"
scene_10413,6,"(2, 3)","59,7"
scene_13860,5,"(0, 1)","86,46"
scene_14881,8,"(0, 1)","28,7"
scene_11460,8,"(4, 5)","03,7"
scene_10040,8,"(2, 3)","99,4"
scene_13974,7,"(5, 6)","80,00"
scene_11853,7,"(1, 2)","81,5"
scene_14340,7,"(5, 6)","30,02"
scene_10184,6,"(3, 4)","70,32"
scene_13022,7,"(0, 1)","03,86"
scene_11005,8,"(6, 7)","79,5"
scene_11323,8,"(0, 1)","10,00"
scene_14357,8,"(4, 5)","75,99"
scene_11009,5,"(2, 3)","38,9"
scene_14887,8,"(3, 4)","64,15"
scene_12165,8,"(3, 4)","49,15"
scene_13213,8,"(3, 4)","10,41"
scene_14699,7,"(2, 3)","61,42"
scene_12108,8,"(1, 2)","49,2"
scene_14720,7,"(0, 1)","43,67"
scene_11200,8,"(2, 3)","11,6"
scene_13391,8,"(6, 7)","40,0"
scene_12689,7,"(3, 4)","25,00"
scene_10727,8,"(0, 1)","41,5"
scene_13820,7,"(0, 1)","27,53"
scene_10450,7,"(3, 4)","14,0"
scene_10114,8,"(3, 4)","60,9"
scene_10546,8,"(0, 1)","36,5"
scene_13379,7,"(4, 5)","16,8"
scene_11893,8,"(5, 6)","20,0"
scene_14545,8,"(5, 6)","55,90"
scene_14196,8,"(0, 1)","85,52"
scene_12383,8,"(1, 2)","81,88"
scene_10733,8,"(1, 2)","06,58"
scene_11276,8,"(6, 7)","17,5"
scene_10119,7,"(4, 5)","45,59"
scene_14937,8,"(2, 3)","52,3"
scene_11108,8,"(0, 1)","30,05"
scene_12614,8,"(1, 2)","55,0"
scene_14740,8,"(0, 1)","25,19"
scene_12190,7,"(4, 5)","31,19"
scene_14755,7,"(3, 4)","03,71"
scene_10554,8,"(4, 5)","55,0"
scene_11710,8,"(4, 5)","31,2"
scene_14197,8,"(6, 7)","56,0"
scene_11774,7,"(4, 5)","83,43"
scene_10705,7,"(1, 2)","15,53"
scene_11684,8,"(6, 7)","60,37"
scene_14715,7,"(4, 5)","55,90"
scene_11686,8,"(3, 4)","91,57"
scene_11107,7,"(3, 4)","59,31"
scene_10039,7,"(3, 4)","36,49"
scene_13131,8,"(2, 3)","25,0"
scene_11077,7,"(4, 5)","40,00"
scene_14065,8,"(3, 4)","50,00"
scene_13990,8,"(2, 3)","60,0"
scene_13639,7,"(4, 5)","96,75"
scene_12419,7,"(4, 5)","38,27"
scene_13335,7,"(0, 1)","05,00"
scene_12995,7,"(4, 5)","91,46"
scene_13738,7,"(5, 6)","43,0"
scene_13343,8,"(0, 1)","50,9"
scene_14248,7,"(1, 2)","20,00"
scene_11022,7,"(5, 6)","27,0"
scene_13360,8,"(1, 2)","19,6"
scene_10504,8,"(2, 3)","96,2"
scene_12152,8,"(5, 6)","66,76"
scene_12450,8,"(0, 1)","44,1"
scene_14870,8,"(1, 2)","76,2"
scene_13176,7,"(1, 2)","15,45"
scene_12504,6,"(1, 2)","96,0"
scene_12867,7,"(4, 5)","97,04"
scene_13146,7,"(0, 1)","36,0"
scene_12044,8,"(1, 2)","83,0"
scene_11376,7,"(0, 1)","33,7"
scene_11788,8,"(3, 4)","41,8"
scene_13712,7,"(3, 4)","30,0"
scene_12654,8,"(5, 6)","60,00"
scene_14394,8,"(4, 5)","27,72"
scene_13530,8,"(3, 4)","05,57"
scene_10888,7,"(2, 3)","43,8"
scene_14761,7,"(0, 1)","47,0"
scene_14363,6,"(1, 2)","1,50"
scene_14584,8,"(2, 3)","16,42"
scene_13729,8,"(5, 6)","90,50"
scene_10250,8,"(2, 3)","25,1"
scene_13736,8,"(5, 6)","21,8"
scene_14001,8,"(6, 7)","77,46"
scene_10263,7,"(3, 4)","37,6"
scene_10909,8,"(0, 1)","57,3"
scene_12813,7,"(5, 6)","10,00"
scene_12909,7,"(1, 2)","57,45"
scene_10044,8,"(2, 3)","39,5"
scene_11195,8,"(6, 7)","30,0"
scene_11313,7,"(5, 6)","15,00"
scene_12537,8,"(4, 5)","61,41"
scene_11372,8,"(5, 6)","52,52"
scene_11899,8,"(6, 7)","10,00"
scene_13104,7,"(1, 2)","68,39"
scene_11191,8,"(3, 4)","57,9"
scene_13078,6,"(0, 1)","06,53"
scene_10126,8,"(4, 5)","46,9"
scene_11568,8,"(1, 2)","43,40"
scene_13743,8,"(5, 6)","28,23"
scene_13923,8,"(1, 2)","45,80"
scene_11757,8,"(2, 3)","15,00"
scene_13913,7,"(1, 2)","50,00"
scene_14643,7,"(0, 1)","05,05"
scene_12719,8,"(0, 1)","20,00"
scene_12000,7,"(1, 2)","69,31"
scene_11139,7,"(2, 3)","65,2"
scene_14025,8,"(4, 5)","96,4"
scene_12601,8,"(5, 6)","45,6"
scene_11665,8,"(6, 7)","68,08"
scene_10356,7,"(4, 5)","14,8"
scene_14568,7,"(2, 3)","75,56"
scene_11930,8,"(3, 4)","69,51"
scene_14272,7,"(0, 1)","09,15"
scene_14834,7,"(3, 4)","31,39"
scene_11488,8,"(5, 6)","51,74"
scene_10729,8,"(2, 3)","37,5"
scene_13208,7,"(5, 6)","05,27"
scene_12855,8,"(3, 4)","00,00"
scene_12825,8,"(2, 3)","07,06"
scene_14711,8,"(4, 5)","44,9"
scene_14955,8,"(4, 5)","10,00"
scene_10082,7,"(3, 4)","50,00"
scene_11989,7,"(3, 4)","06,5"
scene_12999,8,"(0, 1)","12,00"
scene_14146,7,"(4, 5)","39,57"
scene_12749,7,"(0, 1)","34,00"
scene_12053,7,"(3, 4)","11,02"
scene_12824,8,"(5, 6)","41,49"
scene_12065,7,"(2, 3)","80,00"
scene_12595,7,"(4, 5)","30,25"
scene_10426,8,"(2, 3)","65,7"
scene_11552,7,"(0, 1)","14,5"
scene_14162,8,"(0, 1)","18,0"
scene_13080,8,"(1, 2)","30,00"
scene_12525,7,"(5, 6)","20,00"
scene_12227,7,"(4, 5)","96,0"
scene_13711,7,"(4, 5)","07,00"
scene_11772,8,"(0, 1)","57,56"
scene_13511,7,"(5, 6)","00,10"
scene_11860,8,"(6, 7)","42,55"
scene_11345,8,"(2, 3)","40,47"
scene_13697,8,"(4, 5)","24,63"
scene_11970,7,"(0, 1)","32,50"
scene_10416,6,"(1, 2)","12,50"
scene_14254,8,"(3, 4)","98,3"
scene_10479,7,"(4, 5)","38,46"
scene_14718,8,"(5, 6)","61,3"
scene_14744,7,"(3, 4)","02,37"
scene_10652,7,"(2, 3)","80,74"
scene_10669,7,"(1, 2)","50,00"
scene_12877,8,"(4, 5)","15,00"
scene_12858,6,"(3, 4)","00,34"
scene_10535,8,"(5, 6)","06,08"
scene_11240,8,"(6, 7)","84,2"
scene_12925,8,"(3, 4)","86,4"
scene_13815,8,"(0, 1)","02,9"
scene_13644,8,"(3, 4)","32,2"
scene_12923,8,"(2, 3)","05,00"
scene_11163,7,"(3, 4)","15,9"
scene_12481,8,"(2, 3)","69,1"
scene_10808,6,"(2, 3)","50,00"
scene_10273,8,"(5, 6)","40,00"
scene_14459,7,"(0, 1)","56,0"
scene_12971,8,"(6, 7)","65,00"
scene_12535,8,"(1, 2)","84,87"
scene_11723,8,"(2, 3)","60,8"
scene_11540,7,"(3, 4)","00,94"
scene_12459,8,"(5, 6)","65,72"
scene_10846,8,"(3, 4)","13,25"
scene_11065,8,"(2, 3)","78,75"
scene_14390,8,"(5, 6)","15,00"
scene_13031,8,"(3, 4)","72,8"
scene_12410,8,"(6, 7)","54,81"
scene_12095,8,"(6, 7)","17,2"
scene_13148,8,"(4, 5)","10,00"
scene_10122,7,"(0, 1)","92,5"
scene_11947,8,"(3, 4)","38,0"
scene_10860,6,"(0, 1)","75,79"
scene_10488,8,"(2, 3)","96,65"
scene_14049,8,"(2, 3)","47,21"
scene_12020,7,"(2, 3)","20,00"
scene_10212,7,"(0, 1)","04,56"
scene_10630,8,"(6, 7)","69,9"
scene_13165,8,"(3, 4)","53,4"
scene_12062,8,"(6, 7)","80,14"
scene_14607,7,"(4, 5)","33,66"
scene_14484,7,"(0, 1)","77,74"
scene_12567,8,"(5, 6)","11,00"
scene_11110,6,"(4, 5)","67,78"
scene_14765,7,"(3, 4)","71,75"
scene_12156,8,"(3, 4)","13,38"
scene_14993,7,"(0, 1)","46,0"
scene_11988,6,"(1, 2)","67,92"
scene_13527,7,"(4, 5)","40,2"
scene_12874,7,"(2, 3)","88,7"
scene_12082,6,"(4, 5)","80,00"
scene_11993,8,"(6, 7)","07,1"
scene_11011,7,"(3, 4)","13,10"
scene_14947,8,"(5, 6)","18,71"
scene_10755,7,"(3, 4)","25,0"
scene_13859,8,"(6, 7)","01,81"
scene_13672,8,"(0, 1)","43,11"
scene_14376,7,"(1, 2)","97,5"
scene_13529,8,"(2, 3)","55,8"
scene_14252,7,"(4, 5)","05,01"
scene_12511,7,"(1, 2)","53,6"
scene_11549,8,"(2, 3)","30,69"
scene_11467,7,"(3, 4)","40,67"
scene_13604,7,"(5, 6)","80,2"
scene_11270,8,"(3, 4)","68,41"
scene_12741,8,"(0, 1)","84,65"
scene_14101,8,"(0, 1)","81,94"
scene_10637,8,"(5, 6)","38,88"
scene_10579,8,"(4, 5)","83,9"
scene_10953,8,"(6, 7)","34,9"
scene_11923,7,"(1, 2)","69,24"
scene_10822,7,"(5, 6)","49,71"
scene_13489,7,"(1, 2)","36,01"
scene_14894,7,"(2, 3)","44,41"
scene_10458,7,"(4, 5)","74,3"
scene_10367,6,"(0, 1)","98,91"
scene_12847,8,"(4, 5)","97,0"
scene_11029,7,"(3, 4)","68,2"
scene_11698,7,"(0, 1)","47,73"
scene_12483,8,"(1, 2)","34,0"
scene_12979,7,"(0, 1)","20,10"
scene_12580,5,"(3, 4)","94,34"
scene_13796,8,"(0, 1)","00,9"
scene_12924,8,"(5, 6)","75,00"
scene_10853,7,"(1, 2)","19,36"
scene_13024,7,"(3, 4)","14,8"
scene_11571,8,"(5, 6)","45,44"
scene_14456,7,"(2, 3)","29,25"
scene_10859,8,"(4, 5)","48,0"
scene_11133,8,"(5, 6)","76,8"
scene_10072,8,"(2, 3)","30,00"
scene_13081,7,"(3, 4)","62,11"
scene_12931,7,"(3, 4)","10,00"
scene_14426,8,"(3, 4)","81,12"
scene_13588,8,"(1, 2)","73,35"
scene_13133,7,"(3, 4)","47,0"
scene_13490,8,"(4, 5)","41,8"
scene_13365,8,"(1, 2)","79,0"
scene_11840,6,"(3, 4)","85,0"
scene_11870,7,"(1, 2)","30,35"
scene_12760,7,"(4, 5)","00,07"
scene_12364,7,"(4, 5)","16,8"
scene_13817,8,"(5, 6)","94,48"
scene_12258,8,"(1, 2)","43,0"
scene_14727,7,"(0, 1)","70,00"
scene_12796,8,"(2, 3)","32,38"
scene_10523,7,"(3, 4)","74,12"
scene_13383,8,"(2, 3)","26,0"
scene_12910,6,"(4, 5)","67,8"
scene_11356,8,"(2, 3)","15,53"
scene_13458,8,"(6, 7)","95,9"
scene_11390,7,"(0, 1)","41,34"
scene_10113,7,"(2, 3)","54,54"
scene_12541,8,"(5, 6)","12,05"
scene_13648,8,"(2, 3)","42,24"
scene_14604,7,"(4, 5)","50,0"
scene_13291,7,"(4, 5)","58,00"
scene_12381,8,"(5, 6)","30,32"
scene_13627,7,"(3, 4)","12,00"
scene_13077,8,"(6, 7)","44,50"
scene_14218,7,"(1, 2)","54,11"
scene_10130,8,"(3, 4)","24,9"
scene_14446,7,"(4, 5)","70,53"
scene_10558,7,"(3, 4)","37,0"
scene_11420,8,"(2, 3)","37,5"
scene_10687,8,"(2, 3)","81,74"
scene_13690,7,"(4, 5)","44,2"
scene_11719,7,"(4, 5)","18,2"
scene_12274,8,"(3, 4)","11,5"
scene_11577,8,"(3, 4)","05,98"
scene_13170,8,"(2, 3)","15,00"
scene_13603,8,"(6, 7)","90,59"
scene_10531,8,"(1, 2)","66,0"
scene_11060,7,"(5, 6)","40,41"
scene_12215,8,"(1, 2)","38,43"
scene_13354,8,"(4, 5)","20,66"
scene_12441,8,"(3, 4)","91,5"
scene_13715,7,"(1, 2)","00,00"
scene_10023,7,"(3, 4)","46,2"
scene_14303,7,"(0, 1)","21,17"
scene_13914,7,"(2, 3)","30,15"
scene_14987,8,"(5, 6)","20,4"
scene_14403,7,"(3, 4)","18,9"
scene_13550,8,"(5, 6)","40,67"
scene_14489,8,"(6, 7)","47,8"
scene_13788,8,"(3, 4)","33,8"
scene_14356,7,"(3, 4)","30,00"
scene_10929,8,"(5, 6)","07,6"
scene_12400,8,"(6, 7)","51,56"
