scenario,seq_len,ground_truth,answer
scene_363,6,4,3141304313627158128536629122178430908
scene_379,6,4,11011010010100101111000011010000110100
scene_166,7,1,14246840386793161041768867326040157
scene_373,5,2,120212310281478101138785018109711
scene_464,7,5,1124132205297677548763240621398613
scene_662,4,2,11011010110011310110011011011110100101
scene_656,4,2,11231550720773002383550244207375136012
scene_103,5,4,04553172502257735804049442654911308
scene_679,6,2,11011200000010000000001010000000000
scene_81,5,2,11012091202803103103483000901246072048110
scene_296,5,0,1101202217195780581727963314613727
scene_233,6,1,1000215591152200711527128415772985
scene_46,5,0,5169312593777789293972135861122398
scene_71,8,3,100011101111010100011101010011101001
scene_196,5,0,1101103102115104106107501081101100302104102
scene_591,5,3,110112111011000111101101001000110010
scene_370,5,0,11012025510450185531865074651222213608
scene_633,6,5,1000112101111101111101111110000
scene_300,4,3,11011010101010110110011100011000011
scene_565,4,2,1102101010101101010101110110101011
scene_80,6,5,120210213012223130911920202181220
scene_387,6,5,111111111001110011100111111111111
scene_127,6,4,31012034112213414335375217375825313
scene_549,5,3,11011010000011101100100010000001010100
scene_470,7,6,1101101001100010001110100001111010000
scene_44,8,4,76274077312021123025384916598510
scene_270,4,0,112311110212120281514121321517182913
scene_618,5,2,12021063890949022692101101895343333
scene_352,4,3,120212561406101963914141414161414
scene_367,4,2,6302197133347773703000133111495274397
scene_99,4,1,11011011011101110100110010110101010
scene_389,4,2,1202162119473807163894950843241462710
scene_94,5,0,01991000122424890000060214700000000
scene_688,5,2,11011011101100001011010001000111111
scene_344,5,1,12552567358942970341281948781341983
scene_220,6,3,1303815276214147632910179281499201
scene_159,5,1,1000210380208943303132100043001000
scene_667,4,3,1101106109111107995511110797112111081211
scene_348,8,4,3108754193255056457863126295216652405
scene_684,8,7,210048091111084110810911140782632480135
scene_163,6,2,1101101111000111010111100001110100
scene_6,6,5,17121122143452272372734576911281501211
scene_284,5,0,20002430253110432533796958325337118311
scene_603,5,1,11013011000011210010010011110011011100
scene_459,4,1,17219782130708213389394648227462657
scene_225,8,2,960007435261010061485102291061039472198
scene_429,5,4,110190369313441089249682676002772
scene_687,4,1,1101123646340914546439471491306591822
scene_665,4,0,10001202104319713421704808842473620
scene_203,8,5,1101101100001101111011011011110110110111
scene_574,4,0,11286846002290902521198198155518927
scene_27,8,2,32221185361924728696191832474921269
scene_616,6,0,1101101111111111111111010111111110
scene_517,7,5,11011010011000000000010100101010110
scene_238,8,1,112790776212071425511952730240170722
scene_223,6,1,12022501128785146207060412028032503148
scene_95,8,7,11012011201120112011201120112011
scene_30,6,4,1000533051184820213244366184680078
scene_32,8,0,110122911231030810812302102107105103104103
scene_432,6,0,71104122159310621020333311203333
scene_604,8,1,1101101011110100000000100011011010000
scene_89,8,5,20012019202107202107202107202107202107202107
scene_558,6,4,1000311526323783105229812307848238
scene_104,4,0,11993455770051594203421428171092266
scene_142,6,2,11011091664466661040468820842076955
scene_228,5,1,110110111101011010110111101010100101101
scene_250,4,3,87020004136351390001000537635761040
scene_281,5,0,12028014313297238931378721623569792
scene_25,5,2,1202112009202160200301200806602204200
scene_114,6,4,528584130704401173823169727888610
scene_654,8,0,3145298257119318441888723137411230480
