scenario,seq_len,ground_truth,answer
scene_11_005383,8,"(1, 2)","86,85"
scene_14_006557,8,"(5, 6)","43,25"
scene_13_006398,8,"(5, 6)","22,50"
scene_5_002141,7,"(0, 1)","77,88"
scene_18_008997,7,"(0, 1)","71,48"
scene_6_002753,6,"(3, 4)","11,0"
scene_17_008137,8,"(1, 2)","52,4"
scene_8_003566,7,"(1, 2)","75,76"
scene_6_002981,7,"(5, 6)","17,37"
scene_12_005636,8,"(4, 5)","16,3"
scene_18_008942,8,"(3, 4)","81,0"
scene_9_004230,4,"(0, 1)","90,22"
scene_19_009045,6,"(4, 5)","01,23"
scene_3_001149,6,"(1, 2)","89,72"
scene_18_008667,8,"(6, 7)","99,5"
scene_3_001055,8,"(0, 1)","94,2"
scene_3_001163,8,"(3, 4)","94,5"
scene_1_000206,8,"(1, 2)","35,7"
scene_19_009221,7,"(3, 4)","50,00"
scene_15_007116,7,"(5, 6)","86,57"
scene_6_002889,7,"(4, 5)","22,5"
scene_13_006004,8,"(4, 5)","80,00"
scene_14_006787,8,"(4, 5)","64,06"
scene_2_000518,5,"(2, 3)","08,67"
scene_9_004342,6,"(3, 4)","30,34"
scene_17_008348,8,"(4, 5)","83,50"
scene_6_002854,7,"(5, 6)","95,62"
scene_7_003069,8,"(4, 5)","39,8"
scene_5_002063,5,"(3, 4)","10,00"
scene_11_005254,5,"(3, 4)","80,94"
scene_12_005660,8,"(1, 2)","83,60"
scene_11_005132,5,"(3, 4)","66,90"
scene_16_007824,8,"(3, 4)","88,1"
scene_18_008512,7,"(2, 3)","75,00"
scene_8_003963,5,"(1, 2)","32,34"
scene_6_002592,7,"(5, 6)","95,0"
scene_16_007808,8,"(2, 3)","83,83"
scene_18_008632,8,"(6, 7)","64,00"
scene_11_005065,5,"(3, 4)","90,29"
scene_14_006985,8,"(5, 6)","06,00"
scene_12_005769,6,"(1, 2)","43,2"
scene_18_008582,7,"(2, 3)","89,99"
scene_5_002355,6,"(3, 4)","58,48"
scene_12_005930,7,"(0, 1)","03,54"
scene_11_005391,7,"(5, 6)","84,97"
scene_5_002105,6,"(2, 3)","96,67"
scene_5_002084,5,"(1, 2)","30,0"
scene_12_005825,6,"(2, 3)","27,8"
scene_3_001160,7,"(2, 3)","10,00"
scene_11_005482,5,"(2, 3)","36,96"
scene_3_001312,8,"(4, 5)","33,0"
scene_19_009018,6,"(0, 1)","10,00"
scene_18_008630,8,"(1, 2)","13,86"
scene_6_002997,5,"(1, 2)","66,00"
scene_3_001035,7,"(1, 2)","99,0"
scene_6_002993,5,"(3, 4)","92,23"
scene_8_003917,8,"(5, 6)","18,0"
scene_10_004619,8,"(1, 2)","80,33"
scene_19_009429,6,"(1, 2)","85,2"
scene_2_000506,6,"(0, 1)","41,73"
scene_11_005489,5,"(3, 4)","97,86"
scene_9_004118,7,"(3, 4)","32,50"
scene_14_006911,8,"(2, 3)","00,80"
scene_1_000001,6,"(4, 5)","40,00"
scene_12_005793,8,"(3, 4)","66,9"
scene_12_005865,8,"(3, 4)","22,49"
scene_5_002320,6,"(0, 1)","13,5"
scene_10_004693,8,"(1, 2)","80,00"
scene_17_008391,8,"(6, 7)","14,0"
scene_19_009282,8,"(3, 4)","12,85"
scene_18_008790,7,"(3, 4)","49,44"
scene_16_007945,6,"(4, 5)","26,6"
scene_20_009960,8,"(5, 6)","24,24"
scene_8_003816,5,"(0, 1)","85,00"
scene_15_007352,6,"(4, 5)","80,00"
scene_4_001626,7,"(3, 4)","45,0"
scene_12_005602,8,"(3, 4)","40,42"
scene_5_002440,7,"(0, 1)","13,5"
scene_12_005557,7,"(2, 3)","51,87"
scene_18_008532,6,"(2, 3)","88,04"
scene_1_000052,8,"(6, 7)","81,57"
scene_18_008882,7,"(3, 4)","10,00"
scene_5_002278,5,"(3, 4)","54,0"
scene_11_005120,6,"(4, 5)","50,00"
scene_19_009008,6,"(4, 5)","41,7"
scene_20_009922,8,"(6, 7)","67,54"
scene_19_009153,6,"(4, 5)","99,05"
scene_16_007551,6,"(1, 2)","00,10"
scene_18_008816,7,"(3, 4)","03,28"
scene_19_009039,6,"(1, 2)","89,98"
scene_5_002023,5,"(2, 3)","90,85"
scene_17_008364,8,"(3, 4)","84,84"
scene_1_000291,7,"(3, 4)","52,19"
scene_12_005998,7,"(0, 1)","83,5"
scene_7_003190,7,"(3, 4)","87,9"
scene_12_005778,7,"(2, 3)","84,0"
scene_11_005364,7,"(5, 6)","94,5"
scene_17_008355,8,"(5, 6)","62,69"
scene_10_004764,7,"(3, 4)","87,4"
scene_10_004805,7,"(5, 6)","25,37"
scene_3_001090,8,"(1, 2)","60,50"
scene_14_006892,8,"(6, 7)","90,46"
scene_19_009161,7,"(3, 4)","05,05"
scene_17_008197,8,"(1, 2)","12,15"
scene_19_009178,6,"(4, 5)","16,0"
scene_15_007355,7,"(4, 5)","25,46"
scene_5_002246,6,"(0, 1)","30,00"
scene_4_001842,8,"(3, 4)","35,8"
scene_2_000914,4,"(2, 3)","06,06"
scene_3_001343,8,"(4, 5)","48,0"
scene_12_005509,6,"(0, 1)","96,1"
scene_12_005611,6,"(0, 1)","24,72"
scene_5_002185,7,"(5, 6)","56,8"
scene_18_008676,8,"(3, 4)","51,56"
scene_18_008980,7,"(1, 2)","15,21"
scene_10_004910,7,"(3, 4)","81,66"
scene_14_006692,8,"(1, 2)","91,45"
scene_11_005081,6,"(0, 1)","20,00"
scene_14_006698,8,"(2, 3)","01,11"
scene_7_003440,8,"(3, 4)","96,00"
scene_12_005854,7,"(2, 3)","03,02"
scene_19_009294,8,"(1, 2)","13,0"
scene_7_003060,8,"(3, 4)","26,21"
scene_19_009470,7,"(2, 3)","75,2"
scene_7_003445,6,"(2, 3)","58,3"
scene_5_002212,6,"(3, 4)","92,94"
scene_11_005298,4,"(1, 2)","43,4"
scene_16_007585,8,"(6, 7)","67,00"
scene_10_004886,7,"(3, 4)","83,38"
scene_12_005542,7,"(2, 3)","41,46"
scene_16_007797,8,"(6, 7)","20,25"
scene_6_002735,7,"(0, 1)","20,55"
scene_8_003975,7,"(3, 4)","61,3"
scene_18_008617,7,"(0, 1)","40,25"
scene_13_006314,8,"(5, 6)","90,5"
scene_6_002722,6,"(4, 5)","30,00"
scene_3_001109,6,"(0, 1)","42,01"
scene_7_003471,8,"(2, 3)","65,75"
scene_10_004926,8,"(1, 2)","16,9"
scene_8_003976,8,"(5, 6)","85,00"
scene_19_009360,8,"(0, 1)","62,5"
scene_6_002883,5,"(0, 1)","20,74"
scene_3_001008,7,"(0, 1)","80,00"
scene_9_004122,4,"(0, 1)","48,9"
scene_17_008267,8,"(1, 2)","15,0"
scene_6_002814,6,"(0, 1)","81,84"
scene_13_006085,8,"(4, 5)","85,72"
scene_17_008313,8,"(1, 2)","73,4"
scene_16_007536,7,"(1, 2)","80,81"
scene_7_003493,8,"(1, 2)","13,05"
scene_10_004744,8,"(3, 4)","55,52"
scene_11_005334,6,"(0, 1)","61,46"
scene_5_002336,6,"(4, 5)","01,46"
scene_19_009489,8,"(1, 2)","20,09"
scene_18_008658,7,"(3, 4)","52,77"
scene_12_005830,8,"(5, 6)","84,73"
scene_5_002395,6,"(2, 3)","11,9"
scene_19_009179,7,"(2, 3)","46,64"
scene_15_007004,6,"(1, 2)","83,51"
scene_3_001165,8,"(4, 5)","48,50"
scene_16_007682,8,"(4, 5)","36,33"
scene_17_008220,8,"(5, 6)","86,34"
scene_19_009268,6,"(0, 1)","74,17"
scene_7_003465,6,"(1, 2)","65,88"
scene_16_007991,6,"(2, 3)","45,8"
scene_6_002680,8,"(0, 1)","98,98"
scene_10_004564,6,"(4, 5)","15,7"
scene_10_004671,7,"(0, 1)","87,80"
scene_5_002332,7,"(2, 3)","35,8"
scene_10_004638,8,"(4, 5)","53,57"
scene_15_007458,8,"(5, 6)","24,34"
scene_11_005271,8,"(3, 4)","15,0"
scene_19_009152,8,"(3, 4)","33,95"
scene_19_009104,8,"(5, 6)","26,39"
scene_3_001470,8,"(1, 2)","46,0"
scene_19_009320,8,"(0, 1)","86,99"
scene_3_001282,7,"(4, 5)","55,0"
scene_8_003701,8,"(5, 6)","41,29"
scene_6_002882,7,"(5, 6)","15,00"
scene_16_007860,6,"(1, 2)","94,4"
scene_2_000897,7,"(0, 1)","91,0"
scene_3_001161,8,"(5, 6)","37,9"
scene_18_008510,8,"(6, 7)","94,50"
scene_6_002551,7,"(2, 3)","77,53"
scene_14_006563,5,"(0, 1)","50,82"
scene_10_004617,8,"(6, 7)","90,22"
scene_15_007158,7,"(4, 5)","73,0"
scene_15_007384,8,"(6, 7)","43,64"
scene_8_003735,8,"(0, 1)","87,80"
scene_12_005996,7,"(2, 3)","74,87"
scene_3_001228,8,"(4, 5)","68,57"
scene_10_004723,8,"(3, 4)","54,36"
scene_5_002083,5,"(2, 3)","05,02"
scene_12_005846,7,"(0, 1)","0,7"
scene_11_005300,5,"(2, 3)","96,96"
scene_18_008666,7,"(0, 1)","20,00"
scene_2_000882,8,"(6, 7)","13,61"
scene_7_003444,7,"(3, 4)","20,00"
scene_14_006981,7,"(3, 4)","25,0"
scene_9_004457,6,"(0, 1)","00,88"
scene_10_004593,8,"(3, 4)","14,75"
scene_3_001444,7,"(2, 3)","44,73"
scene_10_004755,7,"(5, 6)","29,46"
scene_3_001373,7,"(3, 4)","68,58"
scene_19_009437,7,"(5, 6)","88,21"
scene_9_004307,5,"(1, 2)","84,54"
scene_18_008897,7,"(3, 4)","56,58"
scene_6_002757,7,"(1, 2)","35,52"
scene_5_002267,6,"(4, 5)","33,0"
scene_19_009191,7,"(5, 6)","48,54"
scene_9_004394,6,"(2, 3)","43,42"
scene_19_009375,7,"(4, 5)","32,46"
scene_17_008449,8,"(6, 7)","45,0"
scene_5_002311,5,"(3, 4)","20,0"
scene_18_008878,6,"(3, 4)","88,85"
scene_1_000157,8,"(3, 4)","11,6"
scene_8_003557,7,"(5, 6)","38,9"
scene_14_006792,8,"(4, 5)","37,1"
scene_11_005237,5,"(2, 3)","20,20"
scene_6_002819,8,"(2, 3)","99,22"
scene_11_005058,5,"(1, 2)","26,25"
scene_19_009381,6,"(0, 1)","45,0"
scene_18_008500,8,"(2, 3)","30,41"
scene_16_007724,8,"(3, 4)","66,67"
scene_18_008601,6,"(1, 2)","10,56"
scene_6_002573,6,"(3, 4)","63,1"
scene_13_006146,8,"(4, 5)","70,96"
scene_2_000605,5,"(3, 4)","75,00"
scene_14_006946,8,"(2, 3)","88,0"
scene_12_005596,6,"(0, 1)","95,0"
scene_6_002949,6,"(3, 4)","92,13"
scene_6_002811,7,"(2, 3)","83,2"
scene_3_001416,7,"(1, 2)","00,31"
scene_2_000692,8,"(3, 4)","10,00"
scene_2_000712,7,"(1, 2)","28,0"
scene_11_005063,6,"(2, 3)","40,00"
scene_14_006812,6,"(2, 3)","45,34"
scene_3_001322,7,"(2, 3)","44,33"
scene_12_005907,8,"(2, 3)","04,53"
scene_18_008714,7,"(4, 5)","95,75"
scene_17_008126,8,"(5, 6)","52,72"
scene_3_001486,8,"(2, 3)","34,0"
scene_18_008695,7,"(4, 5)","48,9"
scene_5_002189,7,"(0, 1)","93,6"
scene_6_002840,6,"(4, 5)","96,48"
scene_7_003041,8,"(1, 2)","47,56"
scene_8_003536,6,"(0, 1)","13,0"
scene_18_008715,7,"(1, 2)","89,5"
scene_2_000587,4,"(2, 3)","62,5"
scene_4_001894,8,"(3, 4)","42,91"
scene_15_007482,7,"(3, 4)","32,33"
